chunk_id;halaman;entity_text;entity_label;start_char;end_char;confidence
000341-001;558-559;Zaid bin Haritsah;PERSON;525;542;0.99
000342-001;559-560;Madinah;LOCATION;31;38;0.99
000342-001;559-560;Madinah;LOCATION;161;168;0.99
000342-001;559-560;Umar bin Al-Khaththab;PERSON;387;408;0.99
000342-001;559-560;Umar bin Al-Khaththab;PERSON;709;730;0.99
000342-001;559-560;Madinah;LOCATION;1065;1072;0.99
000342-002;559-560;Rasulullah;PERSON;191;201;0.99
000342-002;559-560;Rasulullah;PERSON;764;774;0.99
000342-002;559-560;Rasulullah;PERSON;1103;1113;0.99
000342-003;559-560;Rasulullah;PERSON;532;542;0.99
000343-001;560-561;Syam;LOCATION;171;175;0.99
000343-001;560-561;Madinah;LOCATION;179;186;0.99
000343-001;560-561;Heraklius;PERSON;235;244;0.99
000343-001;560-561;Balqa;LOCATION;557;562;0.99
000344-001;561;Rasulullah;PERSON;0;10;0.99
000344-001;561;Madinah;LOCATION;303;310;0.99
000344-001;561;Perang Hunain;EVENT;471;484;0.99
000344-001;561;Rasulullah;PERSON;890;900;0.99
000345-001;561-562;Rasulullah;PERSON;8;18;0.99
000345-001;561-562;Makkah;LOCATION;225;231;0.99
000346-001;562-563;Rasulullah;PERSON;29;39;0.99
000346-001;562-563;Madinah;LOCATION;299;306;0.99
000346-001;562-563;Utsman bin Affan;PERSON;1154;1170;0.99
000346-001;562-563;Syam;LOCATION;1213;1217;0.99
000346-002;562-563;Utsman bin Affan;PERSON;516;532;0.99
000346-002;562-563;Syam;LOCATION;575;579;0.99
000346-002;562-563;Rasulullah;PERSON;873;883;0.99
000346-002;562-563;Utsman;PERSON;948;954;0.99
000346-002;562-563;Utsman;PERSON;1010;1016;0.99
000346-002;562-563;Abdurrahman bin Auf;PERSON;1178;1197;0.99
000346-002;562-563;Abu Bakar;PERSON;1247;1256;0.99
000346-003;562-563;Abu Bakar;PERSON;0;9;0.99
000346-003;562-563;Abu Bakar;PERSON;139;148;0.99
000346-003;562-563;Umar;PERSON;221;225;0.99
000346-003;562-563;Al-Abbas;PERSON;268;276;0.99
000346-003;562-563;Sa'd bin Ubadah;PERSON;340;355;0.99
000346-003;562-563;Muhammad bin Maslamah;PERSON;357;378;0.99
000346-003;562-563;Ashim bin Adi;PERSON;429;442;0.99
000347-001;563-565;Muhammad bin Maslamah;PERSON;83;104;0.99
000347-001;563-565;Siba' bin Urfuthah;PERSON;151;169;0.99
000347-001;563-565;Madinah;LOCATION;195;202;0.99
000347-001;563-565;Ali bin Abu Thalib;PERSON;274;292;0.99
000347-001;563-565;Ali bin Abu Thalib;PERSON;442;460;0.99
000347-001;563-565;Madinah;LOCATION;525;532;0.99
000347-001;563-565;Harun;PERSON;618;623;0.99
000347-001;563-565;Musa;PERSON;632;636;0.99
000347-001;563-565;hari Kamis;TIME;681;691;0.99
000347-001;563-565;Rasulullah;PERSON;693;703;0.99
000347-001;563-565;Tabuk;LOCATION;747;752;0.99
000347-001;563-565;Tabuk;LOCATION;1439;1444;0.99
000347-002;563-565;Tabuk;LOCATION;104;109;0.99
000347-002;563-565;Rasulullah;PERSON;406;416;0.99
000347-002;563-565;Ibnu Umar;PERSON;737;746;0.99
000347-002;563-565;Rasulullah;PERSON;1216;1226;0.99
000347-002;563-565;Tabuk;LOCATION;1412;1417;0.99
000347-002;563-565;Tabuk;LOCATION;1487;1492;0.99
000347-003;563-565;Tabuk;LOCATION;32;37;0.99
000347-003;563-565;Tabuk;LOCATION;107;112;0.99
000347-003;563-565;Tabuk;LOCATION;1052;1057;0.99
000347-003;563-565;Rasulullah;PERSON;1104;1114;0.99
000347-003;563-565;Rasulullah;PERSON;1293;1303;0.99
000348-001;565-567;Tabuk;LOCATION;22;27;0.99
000348-001;565-567;Rasulullah;PERSON;86;96;0.99
000348-001;565-567;Rasulullah;PERSON;563;573;0.99
000348-001;565-567;Jazirah Arab;LOCATION;842;854;0.99
000348-001;565-567;Rasulullah;PERSON;1042;1052;0.99
000348-001;565-567;Yuhannah bin Ru;PERSON;1063;1078;0.99
000348-002;565-567;Muhammad;PERSON;155;163;0.99
000348-002;565-567;Yuhannah bin Ru'bah;PERSON;194;213;0.99
000348-002;565-567;Muhammad;PERSON;347;355;0.99
000348-002;565-567;Syam;LOCATION;425;429;0.99
000348-002;565-567;Rasulullah;PERSON;750;760;0.99
000348-002;565-567;Khalid bin Al-Walid;PERSON;770;789;0.99
000348-002;565-567;Khalid;PERSON;926;932;0.99
000348-002;565-567;Khalid;PERSON;1241;1247;0.99
000348-002;565-567;Rasulullah;PERSON;1296;1306;0.99
000348-003;565-567;Tabuk;LOCATION;258;263;0.99
000349-001;567;Tabuk;LOCATION;27;32;0.99
000349-001;567;Madinah;LOCATION;206;213;0.99
000349-001;567;Hudzaifah bin Al-Yaman;PERSON;432;454;0.99
000349-001;567;Rasulullah;PERSON;1030;1040;0.99
000349-001;567;Rasulullah;PERSON;1134;1144;0.99
000349-001;567;Madinah;LOCATION;1284;1291;0.99
000349-001;567;Uhud;LOCATION;1356;1360;0.99
000349-001;567;Madinah;LOCATION;1444;1451;0.99
000349-002;567;Madinah;LOCATION;82;89;0.99
000349-002;567;Madinah;LOCATION;302;309;0.99
000349-002;567;Tabuk;LOCATION;347;352;0.99
000349-002;567;bulan Rajab;TIME;358;369;0.99
000349-002;567;bulan Ramadhan;TIME;396;410;0.99
000349-002;567;Tabuk;LOCATION;474;479;0.99
000350-001;568-570;Ali;PERSON;454;457;0.99
000350-001;568-570;Rasulullah;PERSON;723;733;0.99
000350-001;568-570;Madinah;LOCATION;1400;1407;0.99
000350-001;568-570;Rasulullah;PERSON;1409;1419;0.99
000350-002;568-570;Madinah;LOCATION;17;24;0.99
000350-002;568-570;Rasulullah;PERSON;26;36;0.99
000350-002;568-570;Abdullah bin Ubay;PERSON;763;780;0.99
000350-002;568-570;Ka'b bin Malik;PERSON;879;893;0.99
000350-002;568-570;Murarah bin Rabi;PERSON;895;911;0.99
000350-002;568-570;Hilal bin Umayyah;PERSON;918;935;0.99
000350-002;568-570;Rasulullah;PERSON;1022;1032;0.99
000350-004;568-570;Madinah;LOCATION;522;529;0.99
000350-004;568-570;Rasulullah;PERSON;555;565;0.99
000350-004;568-570;Madinah;LOCATION;593;600;0.99
000350-004;568-570;Rasulullah;PERSON;776;786;0.99
000350-004;568-570;Madinah;LOCATION;822;829;0.99
000350-004;568-570;Madinah;LOCATION;856;863;0.99
000351-001;570;Jazirah Arab;LOCATION;107;119;0.99
000351-001;570;Madinah;LOCATION;1232;1239;0.99
000351-001;570;Rasulullah;PERSON;1293;1303;0.99
000351-001;570;Makkah;LOCATION;1330;1336;0.99
000351-001;570;Perang Tabuk;EVENT;1381;1393;0.99
000351-002;570;Perang Tabuk;EVENT;15;27;0.99
000352-001;570-571;Ibnu Hisyam;PERSON;145;156;0.99
000352-001;570-571;An-Nawawi;PERSON;260;269;0.99
000352-001;570-571;Tabuk;LOCATION;412;417;0.99
000352-001;570-571;Madinah;LOCATION;552;559;0.99
000353-001;571;Rasulullah;PERSON;81;91;0.99
000353-001;571;Tabuk;LOCATION;104;109;0.99
000353-001;571;Najasyi;PERSON;299;306;0.99
000353-001;571;Rasulullah;PERSON;338;348;0.99
000353-001;571;Ummu Kultsum binti Rasululllah;PERSON;376;406;0.99
000353-001;571;Utsman;PERSON;481;487;0.99
000353-001;571;Abdullan bin Ubay bin Salul;PERSON;607;634;0.99
000353-001;571;Rasulullah;PERSON;654;664;0.99
000353-001;571;Tabuk;LOCATION;677;682;0.99
000353-001;571;Umar bin Al-Khaththab;PERSON;753;774;0.99
000353-001;571;Umar bin Al-Khaththab;PERSON;870;891;0.99
000353-001;571;Tabuk;LOCATION;915;920;0.99
000354-001;572;bulan Dzul Qi'dah;TIME;5;22;0.99
000354-001;572;Dzul Hijjah;TIME;28;39;0.99
000354-001;572;Rasulullah;PERSON;50;60;0.99
000354-001;572;Abu Bakar Ash-Shiddiq;PERSON;70;91;0.99
000354-001;572;Ali bin Abu Thalib;PERSON;316;334;0.99
000354-001;572;Ali;PERSON;413;416;0.99
000354-001;572;Abu Bakar;PERSON;431;440;0.99
000354-001;572;Abu Bakar;PERSON;463;472;0.99
000354-001;572;Ali;PERSON;542;545;0.99
000354-001;572;Abu Bakar;PERSON;642;651;0.99
000354-001;572;Ali;PERSON;723;726;0.99
000354-001;572;Rasulullah;PERSON;803;813;0.99
000354-001;572;Abu Bakar;PERSON;968;977;0.99
000354-001;572;Jazirah Arab;LOCATION;1230;1242;0.99
000355-001;573-575;Rasulullah;PERSON;49;59;0.99
000355-001;573-575;Perang Uhud;EVENT;912;923;0.99
000355-001;573-575;Hunain;LOCATION;928;934;0.99
000355-001;573-575;Perang Uhud;EVENT;1332;1343;0.99
000355-001;573-575;Perang Hunain;EVENT;1438;1451;0.99
000355-002;573-575;Perang Uhud;EVENT;253;264;0.99
000355-002;573-575;Perang Hunain;EVENT;359;372;0.99
000355-002;573-575;Persia;LOCATION;1162;1168;0.99
000355-002;573-575;Irak;LOCATION;1207;1211;0.99
000355-002;573-575;Syam;LOCATION;1216;1220;0.99
000355-003;573-575;Rasulullah;PERSON;247;257;0.99
000355-003;573-575;Madinah;LOCATION;416;423;0.99
000355-005;573-575;Sulaiman bin Buraidah;PERSON;50;71;0.99
000355-005;573-575;Rasulullah;PERSON;118;128;0.99
000355-006;573-575;Makkah;LOCATION;224;230;0.99
000356-001;576-577;Makkah;LOCATION;61;67;0.99
000356-001;576-577;Amr bin Salamah;PERSON;295;310;0.99
000356-001;576-577;Rasulullah;PERSON;512;522;0.99
000356-001;576-577;Makkah;LOCATION;866;872;0.99
000356-001;576-577;Makkah;LOCATION;1021;1027;0.99
000356-002;576-577;Makkah;LOCATION;283;289;0.99
000356-002;576-577;Perang Tabuk;EVENT;465;477;0.99
000356-002;576-577;Madinah;LOCATION;544;551;0.99
000356-002;576-577;tahun 9 H;TIME;557;566;0.99
000356-002;576-577;Makkah;LOCATION;734;740;0.99
000356-002;576-577;Perang Tabuk;EVENT;797;809;0.99
000356-002;576-577;Rasulullah;PERSON;1019;1029;0.99
000357-001;577-590;Makkah;LOCATION;298;304;0.99
000357-001;577-590;Makkah;LOCATION;378;384;0.99
000357-001;577-590;tahun 5 H;TIME;454;463;0.99
000357-001;577-590;Munkid bin Hayyan;PERSON;547;564;0.99
000357-001;577-590;Madinah;LOCATION;580;587;0.99
000357-001;577-590;Madinah;LOCATION;641;648;0.99
000357-001;577-590;Rasulullah;PERSON;678;688;0.99
000357-001;577-590;Madinah;LOCATION;692;699;0.99
000357-001;577-590;Rasulullah;PERSON;956;966;0.99
000357-001;577-590;Al-Jarud bin Al-Ala;PERSON;1379;1398;0.99
000357-002;577-590;tahun 7 H;TIME;42;51;0.99
000357-002;577-590;Rasulullah;PERSON;67;77;0.99
000357-002;577-590;Khaibar;LOCATION;95;102;0.99
000357-002;577-590;Ath-Thufail bin Amr;PERSON;177;196;0.99
000357-002;577-590;Rasulullah;PERSON;229;239;0.99
000357-002;577-590;Makkah;LOCATION;250;256;0.99
000357-002;577-590;tahun 7 H;TIME;608;617;0.99
000357-002;577-590;Madinah;LOCATION;676;683;0.99
000357-002;577-590;Khaibar;LOCATION;725;732;0.99
000357-002;577-590;Farwah bin Amr Al-Judzami;PERSON;768;793;0.99
000357-002;577-590;Syam;LOCATION;1018;1022;0.99
000357-002;577-590;Perang Mu'tah;EVENT;1158;1171;0.99
000357-002;577-590;Rasulullah;PERSON;1220;1230;0.99
000357-003;577-590;Palestina;LOCATION;84;93;0.99
000357-003;577-590;Rasulullah;PERSON;182;192;0.99
000357-003;577-590;tahun 8 H;TIME;212;221;0.99
000357-003;577-590;Yaman;LOCATION;341;346;0.99
000357-003;577-590;Ziyad bin Al-Harits;PERSON;441;460;0.99
000357-003;577-590;Rasulullah;PERSON;515;525;0.99
000357-003;577-590;Rasulullah;PERSON;843;853;0.99
000357-003;577-590;Ka'b bin Zuhair bin Abu Sulma;PERSON;1128;1157;0.99
000357-003;577-590;Rasulullah;PERSON;1275;1285;0.99
000357-004;577-590;Rasulullah;PERSON;27;37;0.99
000357-004;577-590;Perang Tha'if;EVENT;87;100;0.99
000357-004;577-590;tahun 8 H;TIME;106;115;0.99
000357-004;577-590;Ka'b bin Zuhair;PERSON;117;132;0.99
000357-004;577-590;Bujair bin Zuhair;PERSON;173;190;0.99
000357-004;577-590;Rasulullah;PERSON;206;216;0.99
000357-004;577-590;Makkah;LOCATION;244;250;0.99
000357-004;577-590;Rasulullah;PERSON;480;490;0.99
000357-004;577-590;Ka'b;PERSON;643;647;0.99
000357-004;577-590;Madinah;LOCATION;767;774;0.99
000357-004;577-590;Ka'b;PERSON;905;909;0.99
000357-004;577-590;Ka'b;PERSON;1076;1080;0.99
000357-004;577-590;Rasulullah;PERSON;1097;1107;0.99
000357-004;577-590;Ka'b bin Zuhair;PERSON;1122;1137;0.99
000357-004;577-590;Ka'b bin Zuhair;PERSON;1327;1342;0.99
000357-004;577-590;Ka'b;PERSON;1350;1354;0.99
000357-005;577-590;Ka'b bin Zuhair;PERSON;8;23;0.99
000357-005;577-590;Ka'b;PERSON;31;35;0.99
000357-005;577-590;Ka'b;PERSON;258;262;0.99
000357-005;577-590;Rasulullah;PERSON;354;364;0.99
000357-005;577-590;Rasulullah;PERSON;500;510;0.99
000357-005;577-590;Rasulullah;PERSON;550;560;0.99
000357-005;577-590;Ka'b;PERSON;1345;1349;0.99
000357-005;577-590;Ka'b;PERSON;1452;1456;0.99
000357-006;577-590;Ka'b;PERSON;62;66;0.99
000357-006;577-590;bulan Shafar 9 H;TIME;607;623;0.99
000357-006;577-590;Hamzah bin An-Nu'man;PERSON;669;689;0.99
000357-006;577-590;Makkah;LOCATION;887;893;0.99
000357-006;577-590;Syam;LOCATION;1028;1032;0.99
000357-006;577-590;Madinah;LOCATION;1186;1193;0.99
000357-006;577-590;bulan Rabi'ul Awwal 9 H;TIME;1310;1333;0.99
000357-006;577-590;Madinah;LOCATION;1369;1376;0.99
000357-006;577-590;Rasulullah;PERSON;1427;1437;0.99
000357-007;577-590;Rasulullah;PERSON;32;42;0.99
000357-007;577-590;bulan Ramadhan 9 H;TIME;613;631;0.99
000357-007;577-590;Rasulullah;PERSON;642;652;0.99
000357-007;577-590;Tabuk;LOCATION;658;663;0.99
000357-007;577-590;Urwah bin Mas'ud;PERSON;729;745;0.99
000357-007;577-590;Rasulullah;PERSON;770;780;0.99
000357-007;577-590;Perang Tha'if;EVENT;795;808;0.99
000357-007;577-590;bulan Dzul Hijjah 8 H;TIME;814;835;0.99
000357-007;577-590;Madinah;LOCATION;853;860;0.99
000357-008;577-590;Rasulullah;PERSON;270;280;0.99
000357-008;577-590;Utsman bin Abul Ash;PERSON;736;755;0.99
000357-008;577-590;Madinah;LOCATION;820;827;0.99
000357-009;577-590;Rasulullah;PERSON;56;66;0.99
000357-009;577-590;Utsman bin Abul Ash;PERSON;421;440;0.99
000357-009;577-590;Rasulullah;PERSON;627;637;0.99
000357-009;577-590;Utsman bin Abu Ash;PERSON;670;688;0.99
000357-009;577-590;Utsman;PERSON;764;770;0.99
000357-009;577-590;Abu Bakar;PERSON;881;890;0.99
000357-009;577-590;Utsman;PERSON;915;921;0.99
000357-010;577-590;Rasulullah;PERSON;113;123;0.99
000357-010;577-590;Rasulullah;PERSON;700;710;0.99
000357-010;577-590;Khalid bin Al-Walid;PERSON;780;799;0.99
000357-010;577-590;Al-Mughirah bin Syu'bah;PERSON;820;843;0.99
000357-010;577-590;Tha'if;LOCATION;1076;1082;0.99
000357-011;577-590;Khalid bin Al-Walid;PERSON;574;593;0.99
000357-011;577-590;Madinah;LOCATION;624;631;0.99
000357-011;577-590;Rasulullah;PERSON;718;728;0.99
000357-011;577-590;Yaman;LOCATION;821;826;0.99
000357-011;577-590;Perang Tabuk;EVENT;847;859;0.99
000357-011;577-590;Al-Harits bin Abdi;PERSON;918;936;0.99
000357-011;577-590;An- Nu'man bin Qail;PERSON;944;963;0.99
000357-011;577-590;Rasulullah;PERSON;1044;1054;0.99
000357-011;577-590;Malik bin Murrah;PERSON;1062;1078;0.99
000357-012;577-590;Mu'adz bin Jabal;PERSON;368;384;0.99
000357-012;577-590;tahun 9 H;TIME;438;447;0.99
000357-012;577-590;Perang Tabuk;EVENT;468;480;0.99
000357-012;577-590;Malik bin An-Namath;PERSON;581;600;0.99
000357-012;577-590;Khalid bin Al-Walid;PERSON;688;707;0.99
000357-012;577-590;Ali bin Abu Thalib;PERSON;894;912;0.99
000357-012;577-590;Khalid bin Al-Walid;PERSON;932;951;0.99
000357-012;577-590;Rasulullah;PERSON;992;1002;0.99
000357-012;577-590;Ali;PERSON;1079;1082;0.99
000357-012;577-590;tahun 9 H;TIME;1323;1332;0.99
000357-012;577-590;Rasulullah;PERSON;1343;1353;0.99
000357-012;577-590;Perang Tabuk;EVENT;1359;1371;0.99
000357-013;577-590;Najran;LOCATION;734;740;0.99
000357-013;577-590;Najran;LOCATION;742;748;0.99
000357-013;577-590;Makkah;LOCATION;810;816;0.99
000357-013;577-590;Yaman;LOCATION;825;830;0.99
000357-013;577-590;Najran;LOCATION;948;954;0.99
000357-013;577-590;tahun 9 H;TIME;971;980;0.99
000357-013;577-590;Najran;LOCATION;1092;1098;0.99
000357-013;577-590;Abu Haritsah bin Alqamah;PERSON;1430;1454;0.99
000357-014;577-590;Abu Haritsah bin Alqamah;PERSON;22;46;0.99
000357-014;577-590;Madinah;LOCATION;77;84;0.99
000357-014;577-590;Rasulullah;PERSON;97;107;0.99
000357-014;577-590;Isa;PERSON;326;329;0.99
000357-014;577-590;Isa;PERSON;444;447;0.99
000357-014;577-590;Adam;PERSON;491;495;0.99
000357-014;577-590;Adam;PERSON;515;519;0.99
000357-014;577-590;Isa;PERSON;796;799;0.99
000357-014;577-590;Ali;PERSON;1122;1125;0.99
000357-014;577-590;Isa;PERSON;1205;1208;0.99
000357-014;577-590;Isa;PERSON;1400;1403;0.99
000357-015;577-590;Rasulullah;PERSON;488;498;0.99
000357-015;577-590;bulan Rajab;TIME;718;729;0.99
000357-015;577-590;bulan Shafar;TIME;749;761;0.99
000357-015;577-590;Najran;LOCATION;1226;1232;0.99
000357-015;577-590;Ali bin Abu Thalib;PERSON;1257;1275;0.99
000357-016;577-590;tahun 9 H;TIME;45;54;0.99
000357-016;577-590;Musailamah;PERSON;97;107;0.99
000357-016;577-590;Musailamah bin Tsumamah bin Kabir bin Hubaib bin Al-Harits;PERSON;142;200;0.99
000357-016;577-590;Rasulullah;PERSON;283;293;0.99
000357-016;577-590;Rasulullah;PERSON;818;828;0.99
000357-016;577-590;Muhammad;PERSON;1263;1271;0.99
000357-017;577-590;Muhammad;PERSON;76;84;0.99
000357-017;577-590;Najran;LOCATION;377;383;0.99
000357-018;577-590;Ibnu Mas'ud;PERSON;667;678;0.99
000357-018;577-590;Ibnul Atsal;PERSON;713;724;0.99
000357-018;577-590;Rasulullah;PERSON;736;746;0.99
000357-018;577-590;tahun 10 H;TIME;1130;1140;0.99
000357-018;577-590;Abu Bakar;PERSON;1173;1182;0.99
000357-018;577-590;bulan Rabi'ul Awwal 12 H;TIME;1188;1212;0.99
000357-018;577-590;Hamzah;PERSON;1239;1245;0.99
000357-018;577-590;Yaman;LOCATION;1322;1327;0.99
000357-019;577-590;Yaman;LOCATION;131;136;0.99
000357-019;577-590;Abu Bakar;PERSON;151;160;0.99
000357-019;577-590;Amir bin Sha'sha'ah;PERSON;183;202;0.99
000357-019;577-590;Amir bin Ath-Thufail;PERSON;239;259;0.99
000357-019;577-590;Arbad bin Qais;PERSON;273;287;0.99
000357-019;577-590;Khalid bin Ja'far;PERSON;289;306;0.99
000357-019;577-590;Jabbar bin Aslam;PERSON;312;328;0.99
000357-019;577-590;Madinah;LOCATION;471;478;0.99
000357-020;577-590;Madinah;LOCATION;220;227;0.99
000357-020;577-590;Rasulullah;PERSON;400;410;0.99
000357-020;577-590;Rasulullah;PERSON;940;950;0.99
000357-020;577-590;Zaid;PERSON;1039;1043;0.99
000357-020;577-590;Zaid;PERSON;1198;1202;0.99
000357-020;577-590;Zaid;PERSON;1429;1433;0.99
000357-021;577-590;Zaid;PERSON;78;82;0.99
000357-021;577-590;Yaman;LOCATION;355;360;0.99
000357-021;577-590;Anir bin Qais;PERSON;408;421;0.99
000357-021;577-590;Al-Harits bin Ka'b;PERSON;465;483;0.99
000357-021;577-590;bulan Muharram 11 H;TIME;665;684;0.99
000357-021;577-590;tahun 9 H;TIME;761;770;0.99
000357-021;577-590;Jazirah Arab;LOCATION;960;972;0.99
000357-021;577-590;Madinah;LOCATION;1003;1010;0.99
000357-021;577-590;Madinah;LOCATION;1104;1111;0.99
000357-021;577-590;Madinah;LOCATION;1117;1124;0.99
000357-021;577-590;Jazirah Arab;LOCATION;1156;1168;0.99
000357-023;577-590;Makkah;LOCATION;207;213;0.99
000357-023;577-590;Madinah;LOCATION;215;222;0.99
000357-023;577-590;Yaman;LOCATION;251;256;0.99
000358-001;591-593;Rasulullah;PERSON;93;103;0.99
000358-001;591-593;Rasulullah;PERSON;416;426;0.99
000358-001;591-593;Muhammad;PERSON;490;498;0.99
000358-002;591-593;Jazirah Arab;LOCATION;418;430;0.99
000358-002;591-593;Rasulullah;PERSON;859;869;0.99
000358-002;591-593;Rasulullah;PERSON;1366;1376;0.99
000358-003;591-593;Rasulullah;PERSON;142;152;0.99
000358-003;591-593;Jazirah Arab;LOCATION;496;508;0.99
000358-004;591-593;Adam;PERSON;515;519;0.99
000358-004;591-593;Adam;PERSON;524;528;0.99
000358-005;591-593;Jazirah Arab;LOCATION;1004;1016;0.99
000359-001;594-599;Rasulullah;PERSON;231;241;0.99
000359-001;594-599;Mu'adz bin Jabal;PERSON;345;361;0.99
000359-001;594-599;Yaman;LOCATION;365;370;0.99
000359-001;594-599;tahun 10 H;TIME;376;386;0.99
000359-001;594-599;Mu'adz;PERSON;422;428;0.99
000359-001;594-599;Rasulullah;PERSON;639;649;0.99
000359-001;594-599;Rasulullah;PERSON;679;689;0.99
000359-001;594-599;Makkah;LOCATION;899;905;0.99
000359-001;594-599;Rasulullah;PERSON;1078;1088;0.99
000359-001;594-599;Madinah;LOCATION;1188;1195;0.99
000359-001;594-599;hari Sabtu;TIME;1233;1243;0.99
000359-001;594-599;Dzul Hulaifah;LOCATION;1437;1450;0.99
000359-002;594-599;Dzul Hulaifah;LOCATION;46;59;0.99
000359-002;594-599;Ibnu Hajar;PERSON;281;291;0.99
000359-002;594-599;bulan Dzul Qa'dah;TIME;387;404;0.99
000359-002;594-599;Aisyah;PERSON;600;606;0.99
000359-002;594-599;Makkah;LOCATION;1107;1113;0.99
000359-002;594-599;Makkah;LOCATION;1172;1178;0.99
000359-002;594-599;hari Senin;TIME;1236;1246;0.99
000359-002;594-599;tanggal 4 Dzul;TIME;1247;1261;0.99
000359-003;594-599;Masjidil Haram;LOCATION;102;116;0.99
000359-003;594-599;Ka'bah;LOCATION;153;159;0.99
000359-003;594-599;Shafa;LOCATION;193;198;0.99
000359-003;594-599;Marwah;LOCATION;203;209;0.99
000359-003;594-599;Makkah;LOCATION;308;314;0.99
000359-003;594-599;Ka'bah;LOCATION;520;526;0.99
000359-003;594-599;Shafa;LOCATION;558;563;0.99
000359-003;594-599;Marwah;LOCATION;568;574;0.99
000359-003;594-599;tanggal 8 Dzul;TIME;725;739;0.99
000359-003;594-599;hari tarwiyah;TIME;762;775;0.99
000359-003;594-599;Mina;LOCATION;793;797;0.99
000359-003;594-599;Arafah;LOCATION;958;964;0.99
000359-003;594-599;Arafah;LOCATION;1181;1187;0.99
000359-004;594-599;Umar;PERSON;147;151;0.99
000359-004;594-599;Ibnu Rabi;PERSON;475;484;0.99
000359-004;594-599;ah bin Al-Harits;PERSON;486;502;0.99
000359-004;594-599;Abbas bin Abdul Muthalib;PERSON;578;602;0.99
000359-005;594-599;Rabi'ah bin Umayyah bin Setelah;PERSON;809;840;0.99
000359-005;594-599;Ibnu Hisyam;PERSON;915;926;0.99
000359-005;594-599;Umar bin Al-Khaththab;PERSON;1096;1117;0.99
000359-005;594-599;Bilal;PERSON;1299;1304;0.99
000359-005;594-599;Rasulullah;PERSON;1352;1362;0.99
000359-006;594-599;Rasulullah;PERSON;9;19;0.99
000359-006;594-599;Bilal;PERSON;76;81;0.99
000359-006;594-599;Usamah;PERSON;458;464;0.99
000359-006;594-599;Muzdalifah;LOCATION;499;509;0.99
000359-006;594-599;Muzdalifah;LOCATION;904;914;0.99
000359-006;594-599;Mina;LOCATION;931;935;0.99
000359-006;594-599;Al-Fadhl bin Abbas;PERSON;982;1000;0.99
000359-006;594-599;Aqabah;LOCATION;1159;1165;0.99
000359-007;594-599;Ali bin Abu Thalib;PERSON;241;259;0.99
000359-007;594-599;Ka'bah;LOCATION;524;530;0.99
000359-007;594-599;Makkah;LOCATION;552;558;0.99
000359-007;594-599;Ibnu Umar;PERSON;649;658;0.99
000359-007;594-599;Zamzam;LOCATION;728;734;0.99
000359-007;594-599;hari kurban;TIME;977;988;0.99
000359-007;594-599;tanggal 10 Dzul;TIME;994;1009;0.99
000359-007;594-599;Ali;PERSON;1111;1114;0.99
000359-008;594-599;Abu Bakrah;PERSON;118;128;0.99
000359-008;594-599;Dzul Hijjah;TIME;401;412;0.99
000359-008;594-599;Muharram;TIME;418;426;0.99
000359-008;594-599;Rajab;TIME;434;439;0.99
000359-008;594-599;Jumada;TIME;465;471;0.99
000359-008;594-599;Sya'ban;TIME;476;483;0.99
000359-008;594-599;bulan Dzul Hijjah;TIME;684;701;0.99
000359-008;594-599;hari kurban;TIME;1156;1167;0.99
000359-009;594-599;hari-hari Tasyriq;TIME;818;835;0.99
000359-009;594-599;Mina;LOCATION;853;857;0.99
000359-009;594-599;Ibrahim;PERSON;1000;1007;0.99
000359-009;594-599;hari Tasyriq;TIME;1078;1090;0.99
000359-009;594-599;Abu Dawud;PERSON;1128;1137;0.99
000359-009;594-599;Sira' binti Nabhan;PERSON;1175;1193;0.99
000359-009;594-599;Rasulullah;PERSON;1209;1219;0.99
000359-009;594-599;pertengahan hari-hari Tasyriq;TIME;1312;1341;0.99
000359-009;594-599;hari kurban;TIME;1403;1414;0.99
000359-010;594-599;pertengahan hari-hari Tasyriq;TIME;43;72;0.99
