text_id,id,token,predicted_label,halaman
000340-001,000340-001.074,orang-orang,O,558
000340-001,000340-001.075,Muslim,O,558
000340-001,000340-001.076,bisa,O,558
000340-001,000340-001.077,hidup,O,558
000340-001,000340-001.078,"tenang,",O,558
000340-001,000340-001.079,bebas,O,558
000340-001,000340-001.080,mengajarkan,O,558
000340-001,000340-001.081,syariat,O,558
000340-001,000340-001.082,Allah,O,558
000340-001,000340-001.083,dan,O,558
000340-001,000340-001.084,menyebarkan,O,558
000340-001,000340-001.085,dakwah.,O,558
000341-001,000341-001.001,Hanya,O,558-559
000341-001,000341-001.002,saja,O,558-559
000341-001,000341-001.003,di,O,558-559
000341-001,000341-001.004,sana,O,558-559
000341-001,000341-001.005,masih,O,558-559
000341-001,000341-001.006,ada,O,558-559
000341-001,000341-001.007,satu,O,558-559
000341-001,000341-001.008,kekuatan,O,558-559
000341-001,000341-001.009,yang,O,558-559
000341-001,000341-001.010,menghadang,O,558-559
000341-001,000341-001.011,perjalanan,O,558-559
000341-001,000341-001.012,orang-orang,O,558-559
000341-001,000341-001.013,"Muslim,",O,558-559
000341-001,000341-001.014,dan,O,558-559
000341-001,000341-001.015,hal,O,558-559
000341-001,000341-001.016,ini,O,558-559
000341-001,000341-001.017,tidak,O,558-559
000341-001,000341-001.018,bisa,O,558-559
000341-001,000341-001.019,dibiarkan,O,558-559
000341-001,000341-001.020,begitu,O,558-559
000341-001,000341-001.021,"saja,",O,558-559
000341-001,000341-001.022,yaitu,O,558-559
000341-001,000341-001.023,kekuatan,O,558-559
000341-001,000341-001.024,"Romawi,",O,558-559
000341-001,000341-001.025,kekuatan,O,558-559
000341-001,000341-001.026,militer,O,558-559
000341-001,000341-001.027,yang,O,558-559
000341-001,000341-001.028,paling,O,558-559
000341-001,000341-001.029,besar,O,558-559
000341-001,000341-001.030,di,O,558-559
000341-001,000341-001.031,muka,O,558-559
000341-001,000341-001.032,bumi,O,558-559
000341-001,000341-001.033,pada,O,558-559
000341-001,000341-001.034,zaman,O,558-559
000341-001,000341-001.035,itu.,O,558-559
000341-001,000341-001.036,Seperti,O,558-559
000341-001,000341-001.037,yang,O,558-559
000341-001,000341-001.038,sudah,O,558-559
000341-001,000341-001.039,kita,O,558-559
000341-001,000341-001.040,ketahui,O,558-559
000341-001,000341-001.041,di,O,558-559
000341-001,000341-001.042,"atas,",O,558-559
000341-001,000341-001.043,bentrokan,O,558-559
000341-001,000341-001.044,ini,O,558-559
000341-001,000341-001.045,sudah,O,558-559
000341-001,000341-001.046,dimulai,O,558-559
000341-001,000341-001.047,dengan,O,558-559
000341-001,000341-001.048,dibunuhnya,O,558-559
000341-001,000341-001.049,duta,O,558-559
000341-001,000341-001.050,Rasulullah,B_PERSON,558-559
000341-001,000341-001.051,",",O,558-559
000341-001,000341-001.052,Al-Harits,B_PERSON,558-559
000341-001,000341-001.053,bin,I_PERSON,558-559
000341-001,000341-001.054,Umair,I_PERSON,558-559
000341-001,000341-001.055,di,O,558-559
000341-001,000341-001.056,tangan,O,558-559
000341-001,000341-001.057,Syurahbil,B_PERSON,558-559
000341-001,000341-001.058,bin,I_PERSON,558-559
000341-001,000341-001.059,Amr,I_PERSON,558-559
000341-001,000341-001.060,"Al-Ghasanni,",O,558-559
000341-001,000341-001.061,saat,O,558-559
000341-001,000341-001.062,Al-Harits,O,558-559
000341-001,000341-001.063,membawa,O,558-559
000341-001,000341-001.064,surat,O,558-559
000341-001,000341-001.065,beliau,O,558-559
000341-001,000341-001.066,yang,O,558-559
000341-001,000341-001.067,ditujukan,O,558-559
000341-001,000341-001.068,kepada,O,558-559
000341-001,000341-001.069,pemimpin,O,558-559
000341-001,000341-001.070,Bushra.,O,558-559
000341-001,000341-001.071,Setelah,O,558-559
000341-001,000341-001.072,itu,O,558-559
000341-001,000341-001.073,beliau,O,558-559
000341-001,000341-001.074,mengirimkan,O,558-559
000341-001,000341-001.075,satuan,O,558-559
000341-001,000341-001.076,pasukan,O,558-559
000341-001,000341-001.077,y,O,558-559
000341-001,000341-001.078,ang,O,558-559
000341-001,000341-001.079,dipimpin,O,558-559
000341-001,000341-001.080,Zaid,B_PERSON,558-559
000341-001,000341-001.081,bin,I_PERSON,558-559
000341-001,000341-001.082,"Haritsah,",I_PERSON,558-559
000341-001,000341-001.083,yang,O,558-559
000341-001,000341-001.084,kemudian,O,558-559
000341-001,000341-001.085,baru,O,558-559
000341-001,000341-001.086,bertempur,O,558-559
000341-001,000341-001.087,dengan,O,558-559
000341-001,000341-001.088,pasukan,O,558-559
000341-001,000341-001.089,Romawi,O,558-559
000341-001,000341-001.090,dengan,O,558-559
000341-001,000341-001.091,pertempuran,O,558-559
000341-001,000341-001.092,yang,O,558-559
000341-001,000341-001.093,seru,O,558-559
000341-001,000341-001.094,di,O,558-559
000341-001,000341-001.095,"Mu'tah,",O,558-559
000341-001,000341-001.096,tanpa,O,558-559
000341-001,000341-001.097,membawa,O,558-559
000341-001,000341-001.098,hasil,O,558-559
000341-001,000341-001.099,yang,O,558-559
000341-001,000341-001.100,berarti,O,558-559
000341-001,000341-001.101,dari,O,558-559
000341-001,000341-001.102,orang-orang,O,558-559
000341-001,000341-001.103,yang,O,558-559
000341-001,000341-001.104,zhalim,O,558-559
000341-001,000341-001.105,itu.,O,558-559
000341-001,000341-001.106,Tetapi,O,558-559
000341-001,000341-001.107,setidak-tidaknya,O,558-559
000341-001,000341-001.108,peristiwa,O,558-559
000341-001,000341-001.109,ini,O,558-559
000341-001,000341-001.110,mampu,O,558-559
000341-001,000341-001.111,meninggalkan,O,558-559
000341-001,000341-001.112,pengaruh,O,558-559
000341-001,000341-001.113,yang,O,558-559
000341-001,000341-001.114,sangat,O,558-559
000341-001,000341-001.115,besar,O,558-559
000341-001,000341-001.116,di,O,558-559
000341-001,000341-001.117,dalam,O,558-559
000341-001,000341-001.118,jiwa,O,558-559
000341-001,000341-001.119,bangsa,O,558-559
000341-001,000341-001.120,Arab.,O,558-559
000341-001,000341-001.121,yang,O,558-559
000341-001,000341-001.122,dekat,O,558-559
000341-001,000341-001.123,maupun,O,558-559
000341-001,000341-001.124,jauh,O,558-559
000341-001,000341-001.125,Qaishar,O,558-559
000341-001,000341-001.126,juga,O,558-559
000341-001,000341-001.127,tidak,O,558-559
000341-001,000341-001.128,mengelak,O,558-559
000341-001,000341-001.129,pengaruh,O,558-559
000341-001,000341-001.130,yang,O,558-559
000341-001,000341-001.131,sangat,O,558-559
000341-001,000341-001.132,menguntungkan,O,558-559
000341-001,000341-001.133,orang-orang,O,558-559
000341-001,000341-001.134,Muslim,O,558-559
000341-001,000341-001.135,dari,O,558-559
000341-001,000341-001.136,peperangan,O,558-559
000341-001,000341-001.137,Mu'tah.,O,558-559
000341-001,000341-001.138,Hal,O,558-559
000341-001,000341-001.139,ini,O,558-559
000341-001,000341-001.140,bisa,O,558-559
000341-001,000341-001.141,dilihat,O,558-559
000341-001,000341-001.142,dengan,O,558-559
000341-001,000341-001.143,banyaknya,O,558-559
000341-001,000341-001.144,kabilah-kabilah,O,558-559
000341-001,000341-001.145,Arab,O,558-559
000341-001,000341-001.146,yang,O,558-559
000341-001,000341-001.147,melepaskan,O,558-559
000341-001,000341-001.148,diri,O,558-559
000341-001,000341-001.149,dari,O,558-559
000341-001,000341-001.150,kekuasaan,O,558-559
000341-001,000341-001.151,Qaishar,O,558-559
000341-001,000341-001.152,lalu,O,558-559
000341-001,000341-001.153,bergabung,O,558-559
000341-001,000341-001.154,dengan,O,558-559
000341-001,000341-001.155,orang-orang,O,558-559
000341-001,000341-001.156,Muslim.,O,558-559
000341-001,000341-001.157,Lama,O,558-559
000341-001,000341-001.158,kelamaan,O,558-559
000341-001,000341-001.159,hal,O,558-559
000341-001,000341-001.160,ini,O,558-559
000341-001,000341-001.161,bisa,O,558-559
000341-001,000341-001.162,membahayakan,O,558-559
000341-001,000341-001.163,kekuasaan,O,558-559
000341-001,000341-001.164,mereka,O,558-559
000341-001,000341-001.165,terhadap,O,558-559
000341-001,000341-001.166,wilayah-wilayah,O,558-559
000341-001,000341-001.167,Arab.,O,558-559
000341-001,000341-001.168,Maka,O,558-559
000341-001,000341-001.169,tidak,O,558-559
000341-001,000341-001.170,ada,O,558-559
000341-001,000341-001.171,pilihan,O,558-559
000341-001,000341-001.172,lain,O,558-559
000341-001,000341-001.173,bagi,O,558-559
000341-001,000341-001.174,pasukan,O,558-559
000341-001,000341-001.175,Romawi,O,558-559
000341-001,000341-001.176,kecuali,O,558-559
000341-001,000341-001.177,menghancurkan,O,558-559
000341-001,000341-001.178,kekuatan,O,558-559
000341-001,000341-001.179,orang-orang,O,558-559
000341-001,000341-001.180,"Muslim,",O,558-559
000341-001,000341-001.181,sebelum,O,558-559
000341-001,000341-001.182,kekuatan,O,558-559
000341-001,000341-001.183,ini,O,558-559
000341-001,000341-001.184,merembet,O,558-559
000341-001,000341-001.185,dan,O,558-559
000341-001,000341-001.186,berkembang,O,558-559
000341-001,000341-001.187,menjadi,O,558-559
000341-001,000341-001.188,besar,O,558-559
000341-001,000341-001.189,serta,O,558-559
000341-001,000341-001.190,menimbulkan,O,558-559
000341-001,000341-001.191,keresahan,O,558-559
000341-001,000341-001.192,di,O,558-559
000341-001,000341-001.193,wilayah,O,558-559
000341-001,000341-001.194,Arab,O,558-559
000341-001,000341-001.195,yang,O,558-559
000341-001,000341-001.196,berbatasan,O,558-559
000341-001,000341-001.197,dengan,O,558-559
000341-001,000341-001.198,wilayah,O,558-559
000341-001,000341-001.199,kekuasaan,O,558-559
000341-001,000341-001.200,Romawi.,O,558-559
000341-002,000341-002.001,Maka,O,558-559
000341-002,000341-002.002,tidak,O,558-559
000341-002,000341-002.003,ada,O,558-559
000341-002,000341-002.004,pilihan,O,558-559
000341-002,000341-002.005,lain,O,558-559
000341-002,000341-002.006,bagi,O,558-559
000341-002,000341-002.007,pasukan,O,558-559
000341-002,000341-002.008,Romawi,O,558-559
000341-002,000341-002.009,kecuali,O,558-559
000341-002,000341-002.010,menghancurkan,O,558-559
000341-002,000341-002.011,kekuatan,O,558-559
000341-002,000341-002.012,orang-orang,O,558-559
000341-002,000341-002.013,"Muslim,",O,558-559
000341-002,000341-002.014,sebelum,O,558-559
000341-002,000341-002.015,kekuatan,O,558-559
000341-002,000341-002.016,ini,O,558-559
000341-002,000341-002.017,merembet,O,558-559
000341-002,000341-002.018,dan,O,558-559
000341-002,000341-002.019,berkembang,O,558-559
000341-002,000341-002.020,menjadi,O,558-559
000341-002,000341-002.021,besar,O,558-559
000341-002,000341-002.022,serta,O,558-559
000341-002,000341-002.023,menimbulkan,O,558-559
000341-002,000341-002.024,keresahan,O,558-559
000341-002,000341-002.025,di,O,558-559
000341-002,000341-002.026,wilayah,O,558-559
000341-002,000341-002.027,Arab,O,558-559
000341-002,000341-002.028,yang,O,558-559
000341-002,000341-002.029,berbatasan,O,558-559
000341-002,000341-002.030,dengan,O,558-559
000341-002,000341-002.031,wilayah,O,558-559
000341-002,000341-002.032,kekuasaan,O,558-559
000341-002,000341-002.033,Romawi.,O,558-559
000341-002,000341-002.034,Dengan,O,558-559
000341-002,000341-002.035,pertimbangan,O,558-559
000341-002,000341-002.036,seperti,O,558-559
000341-002,000341-002.037,"ini,",O,558-559
000341-002,000341-002.038,belum,O,558-559
000341-002,000341-002.039,genap,O,558-559
000341-002,000341-002.040,setahun,O,558-559
000341-002,000341-002.041,telah,O,558-559
000341-002,000341-002.042,perang,B_EVENT,558-559
000341-002,000341-002.043,"Mu'tah,",I_EVENT,558-559
000341-002,000341-002.044,Qaishar,O,558-559
000341-002,000341-002.045,sudah,O,558-559
000341-002,000341-002.046,mempersiapkan,O,558-559
000341-002,000341-002.047,pasukan,O,558-559
000341-002,000341-002.048,Romawi,O,558-559
000341-002,000341-002.049,dan,O,558-559
000341-002,000341-002.050,Arab,O,558-559
000341-002,000341-002.051,yang,O,558-559
000341-002,000341-002.052,tunduk,O,558-559
000341-002,000341-002.053,kepada,O,558-559
000341-002,000341-002.054,kekuasaannya,O,558-559
000341-002,000341-002.055,dari,O,558-559
000341-002,000341-002.056,Bani,O,558-559
000341-002,000341-002.057,Ghassan,O,558-559
000341-002,000341-002.058,dan,O,558-559
000341-002,000341-002.059,lainnya.,O,558-559
000341-002,000341-002.060,Mereka,O,558-559
000341-002,000341-002.061,sudah,O,558-559
000341-002,000341-002.062,siap,O,558-559
000341-002,000341-002.063,untuk,O,558-559
000341-002,000341-002.064,terjun,O,558-559
000341-002,000341-002.065,dalam,O,558-559
000341-002,000341-002.066,kancah,O,558-559
000341-002,000341-002.067,peperangan,O,558-559
000341-002,000341-002.068,besar-besaran.,O,558-559
000342-001,000342-001.001,Banyak,O,559-560
000342-001,000342-001.002,informasi,O,559-560
000342-001,000342-001.003,yang,O,559-560
000342-001,000342-001.004,masuk,O,559-560
000342-001,000342-001.005,ke,O,559-560
000342-001,000342-001.006,Madinah,B_LOCATION,559-560
000342-001,000342-001.007,tentang,O,559-560
000342-001,000342-001.008,persiapan,O,559-560
000342-001,000342-001.009,pasukan,O,559-560
000342-001,000342-001.010,Romawi,O,559-560
000342-001,000342-001.011,untuk,O,559-560
000342-001,000342-001.012,bertempur,O,559-560
000342-001,000342-001.013,secara,O,559-560
000342-001,000342-001.014,besar-besaran,O,559-560
000342-001,000342-001.015,melawan,O,559-560
000342-001,000342-001.016,kaum,O,559-560
000342-001,000342-001.017,"muslimin,",O,559-560
000342-001,000342-001.018,hingga,O,559-560
000342-001,000342-001.019,setiap,O,559-560
000342-001,000342-001.020,detik,O,559-560
000342-001,000342-001.021,penduduk,O,559-560
000342-001,000342-001.022,Madinah,B_LOCATION,559-560
000342-001,000342-001.023,seperti,O,559-560
000342-001,000342-001.024,dibayangi,O,559-560
000342-001,000342-001.025,perasaan,O,559-560
000342-001,000342-001.026,takut.,O,559-560
000342-001,000342-001.027,Setiap,O,559-560
000342-001,000342-001.028,kali,O,559-560
000342-001,000342-001.029,mereka,O,559-560
000342-001,000342-001.030,mendengar,O,559-560
000342-001,000342-001.031,suara,O,559-560
000342-001,000342-001.032,yang,O,559-560
000342-001,000342-001.033,terasa,O,559-560
000342-001,000342-001.034,"ganjil,",O,559-560
000342-001,000342-001.035,pasti,O,559-560
000342-001,000342-001.036,diasosiasikan,O,559-560
000342-001,000342-001.037,sebagai,O,559-560
000342-001,000342-001.038,suara,O,559-560
000342-001,000342-001.039,pasukan,O,559-560
000342-001,000342-001.040,Romawi.,O,559-560
000342-001,000342-001.041,Keadaan,O,559-560
000342-001,000342-001.042,seperti,O,559-560
000342-001,000342-001.043,ini,O,559-560
000342-001,000342-001.044,dapat,O,559-560
000342-001,000342-001.045,terlihat,O,559-560
000342-001,000342-001.046,jelas,O,559-560
000342-001,000342-001.047,sebagaimana,O,559-560
000342-001,000342-001.048,yang,O,559-560
000342-001,000342-001.049,dialami,O,559-560
000342-001,000342-001.050,sendiri,O,559-560
000342-001,000342-001.051,oleh,O,559-560
000342-001,000342-001.052,Umar,B_PERSON,559-560
000342-001,000342-001.053,bin,I_PERSON,559-560
000342-001,000342-001.054,Al-Khaththab.,I_PERSON,559-560
000342-001,000342-001.055,Sementara,O,559-560
000342-001,000342-001.056,pada,O,559-560
000342-001,000342-001.057,waktu,O,559-560
000342-001,000342-001.058,itu,O,559-560
000342-001,000342-001.059,Nabi,O,559-560
000342-001,000342-001.060,menghindari,O,559-560
000342-001,000342-001.061,istri-istri,O,559-560
000342-001,000342-001.062,beliau,O,559-560
000342-001,000342-001.063,selama,O,559-560
000342-001,000342-001.064,sebulan,O,559-560
000342-001,000342-001.065,penuh.,O,559-560
000342-001,000342-001.066,Sedangkan,O,559-560
000342-001,000342-001.067,para,O,559-560
000342-001,000342-001.068,sahabat,O,559-560
000342-001,000342-001.069,sendiri,O,559-560
000342-001,000342-001.070,tidak,O,559-560
000342-001,000342-001.071,tahu,O,559-560
000342-001,000342-001.072,menahu,O,559-560
000342-001,000342-001.073,duduk,O,559-560
000342-001,000342-001.074,perkara,O,559-560
000342-001,000342-001.075,yang,O,559-560
000342-001,000342-001.076,"sebenarnya,",O,559-560
000342-001,000342-001.077,hingga,O,559-560
000342-001,000342-001.078,mereka,O,559-560
000342-001,000342-001.079,mengira,O,559-560
000342-001,000342-001.080,beliau,O,559-560
000342-001,000342-001.081,telah,O,559-560
000342-001,000342-001.082,menceraikan,O,559-560
000342-001,000342-001.083,mereka,O,559-560
000342-001,000342-001.084,semua.,O,559-560
000342-001,000342-001.085,Tentu,O,559-560
000342-001,000342-001.086,saja,O,559-560
000342-001,000342-001.087,hal,O,559-560
000342-001,000342-001.088,ini,O,559-560
000342-001,000342-001.089,menimbulkan,O,559-560
000342-001,000342-001.090,kekhawatiran,O,559-560
000342-001,000342-001.091,dan,O,559-560
000342-001,000342-001.092,kegundahan,O,559-560
000342-001,000342-001.093,di,O,559-560
000342-001,000342-001.094,hati,O,559-560
000342-001,000342-001.095,mereka.,O,559-560
000342-001,000342-001.096,Umar,B_PERSON,559-560
000342-001,000342-001.097,bin,I_PERSON,559-560
000342-001,000342-001.098,Al-Khaththab,I_PERSON,559-560
000342-001,000342-001.099,berkata,O,559-560
000342-001,000342-001.100,menuturkan,O,559-560
000342-001,000342-001.101,kisah,O,559-560
000342-001,000342-001.102,"ini,",O,559-560
000342-001,000342-001.103,"""Aku",O,559-560
000342-001,000342-001.104,mempunyai,O,559-560
000342-001,000342-001.105,seorang,O,559-560
000342-001,000342-001.106,sahabat,O,559-560
000342-001,000342-001.107,karib,O,559-560
000342-001,000342-001.108,dari,O,559-560
000342-001,000342-001.109,Anshar.,O,559-560
000342-001,000342-001.110,Apabila,O,559-560
000342-001,000342-001.111,aku,O,559-560
000342-001,000342-001.112,tidak,O,559-560
000342-001,000342-001.113,ada,O,559-560
000342-001,000342-001.114,di,O,559-560
000342-001,000342-001.115,"tempat,",O,559-560
000342-001,000342-001.116,maka,O,559-560
000342-001,000342-001.117,dia,O,559-560
000342-001,000342-001.118,akan,O,559-560
000342-001,000342-001.119,mendatangiku,O,559-560
000342-001,000342-001.120,lalu,O,559-560
000342-001,000342-001.121,menyampaikan,O,559-560
000342-001,000342-001.122,kabar,O,559-560
000342-001,000342-001.123,yang,O,559-560
000342-001,000342-001.124,perlu,O,559-560
000342-001,000342-001.125,"disampaikan,",O,559-560
000342-001,000342-001.126,dan,O,559-560
000342-001,000342-001.127,jika,O,559-560
000342-001,000342-001.128,dia,O,559-560
000342-001,000342-001.129,tidak,O,559-560
000342-001,000342-001.130,ada,O,559-560
000342-001,000342-001.131,di,O,559-560
000342-001,000342-001.132,"tempat,",O,559-560
000342-001,000342-001.133,maka,O,559-560
000342-001,000342-001.134,akulah,O,559-560
000342-001,000342-001.135,yang,O,559-560
000342-001,000342-001.136,mendatanginya,O,559-560
000342-001,000342-001.137,dan,O,559-560
000342-001,000342-001.138,mengabarkan,O,559-560
000342-001,000342-001.139,apa,O,559-560
000342-001,000342-001.140,yang,O,559-560
000342-001,000342-001.141,perlu,O,559-560
