chunk_id;doc_id;chunk_index;judul_bab;judul_sub_bab;halaman;teks_chunk;entity_text;label;notes;start_char;end_char
000243-002;243;2;PERJANJIAN HUDAIBIYAH;Krisis Orang-orang Muslim yang Lemah Terpecahkan;449-450;"demi Allah, Dia telah memenuhi jaminan engkau. Engkau telah mengembalikan diriku kepada mereka, kemudian Allah menyelamatkan aku dari kejahatan mereka."" 220 Lihat rincian tentang peristiwa Hudaibiyah dan gencatan senjata ini dalam Fathul Bari, 7/439-458; Shahih Bukhari, 1/378-381, 2/589, 600, 717; Shahih Muslim, 2/140, 105-106; SirahAn-Nabawiyah Ibnu Hisyam, 2/308-322; Zadul Ma'ad, 2/122-127; Mukhtashar Siratir Rasul, Syaikh Abdullah An-Najdi, hal 207-305; Tarikh Uamr bin Al-Khaththab, Ibnul Jauzi, hal 39-40. ""Celakalah ibunya. Dia bisa menyalakan api peperangan sekalipun dia hanya sendirian,"" sabda beliau. Mendengar sabda beliau ini, Abu Bashir sadar bahwa ia akan diserahkan lagi ke pihak Quraisy. Maka dia segera beranjak pergi hingga tiba di pinggir pantai. Apa yang dilakukan Abu Bashir ini terdengar hingga ke Makkah dan didengar pula orang-orang Muslim di sana. Karena itu Abu Jandal meloloskan diri dari Makkah dan bergabung bersama Abu Bashir. Langkah Abu Jandal ini diikuti teman-temannya yang lain yang sudah masuk Islam dan selama ini menetap di Makkah hingga cukup banyak yang berhimpun bersamanya.";;;;;
000230-001;230;1;PERJANJIAN HUDAIBIYAH;Upaya Quraisy Menghalangi Orang-orang Muslim Memasuki Masjidil Haram;434;"Setelah mendengar keberangkatan Rasulullah , Quraisy segera menyelenggarakan majelis permusyawaratan. Keputusannya, apa pun caranya mereka hendak menghalangi orang-orang Muslim memasuki Masjidil Haram. Setelah Rasulullah dapat menghindari beberapa kabilah, ada seseorang dari Bani Ka'b yang memberikan informasi penting kepada beliau bahwa orang- orang Quraisy memberangkatkan pasukan dan tiba di Dzi Thuwa. Di samping itu, ada 200 penunggang kuda di bawah komando Khalid bin Al-Walid yang mengambil poisi di Kura' Al-Ghamim, di jalur utama menuju Makkah. Pasukan Khalid bin Al-Walid ini berusaha menghalangi orang-orang Muslim. Beberapa penunggang kuda dia tugaskan untuk mengawasi kedua belah pihak. Khalid bin Al-Walid melihat orang-orang Muslim sedang melaksanakan shalat zuhur. Dia berkata, ""Mereka pasti lengah. Andaikan kita menyerang mereka secara serentak, tentu kita bisa mengalahkan mereka."" Dia memutuskan untuk menyerang orang-orang Muslim saat melaksanakan shalat ashar secara serentak. Tetapi Allah menurunkan hukum shalat khauf, sehingga kesempatan itu pun hilang dari tangan Khalid dan pasukan Quraisy.";;;;;
000243-001;243;1;PERJANJIAN HUDAIBIYAH;Krisis Orang-orang Muslim yang Lemah Terpecahkan;449-450;"Setelah Rasululah kembali ke Madinah dan hidup tentram di sana. tiba-tiba muncul seseorang dari orang-orang Muslim yang masih mendapat siksaan di Makkah. Dia adalah Abu Bashir, seorang laki-laki dari Tsaqif, sekutu Quraisy. Lalu orang-orang Quraisy mengutus dua orang untuk mencarinya di Madinah dan mengingatkan Nabi tentang isi perjanjian. Maka sesuai dengan isi perjanjian, beliau menyerahkan Abu Bashir pergi menuju Makkah. Setibanya di Dzul Hulaifah, mereka istirahat sambil makan buah korma. ""Demi Allah, aku ingin sekali melihat pedangmu yang bagus itu hai Fulan,"" kata Abu Bashir. Setelah menghunus pedang yang dimaksudkan, utusan Quraisy itu me- nyerahkannya kepada Abu Bashir, seraya berkata, Boleh, demi Allah, memang ini adalah pedang yang bagus. Ia sudah cukup kenyang malang melintang bersamaku."" ""Tolong perlihatkan kepadaku, aku ingin melihat dan memeriksanya,"" kata Abu Bashir. Setelah pedang ada di tangan, dia menusukannya ke utusan Quraisy itu hingga meninggal dunia. Seorang utusan lagi melarikan diri hingga tiba di Madinah. Dengan berlari-lari ia memasuki masjid. Saat melihat kehadirannya, Nabi bersabda, .Sepertinya orang itu sedang ketakutan."" Setelah berhadapan langsung dengan beliau, utusan Quraisy itu berkata, ""Temanku telah dibunuh, dan aku hampir dibunuhnya pula."" Tak lama kemudian Abu Bashir muncul, seraya berkata, Wahai Nabi Allah. demi Allah, Dia telah memenuhi jaminan engkau.";;;;;
000110-001;110;1;PERJUANGAN YANG MENUNTUT PENGORBANAN NYAWA;Bujukan Quraisy untuk Memerangi Orang-orang Muslim dan Kontak dengan Abdullah bin Ubay;253-254;"Di bagian terdahulu sudah kami singgung tekanan dan penyiksaan yang dilancarkan orang-orang kafir Makkah terhadap orang-orang Muslim tatkala hijrah, yang sebenarnya sangat potensial untuk memancing pecahnya peperangan. Hanya saja saat itu orang-orang Muslim belum memungkinkan untuk menghadapi mereka. Orang-orang Quraisy semakin bertambah marah tatkala orang-orang Muslim pergi dan akhirnya mendapatkan tempat aman di Madinah. Oleh karena itu mereka menulis surat yang ditujukan kepada Abdullah bin Ubay bin Salul, yang saat itu dia masih merupakan orang musyrik, andaikan saja Rasulullah dan orang-orang Muslim tidak hijrah ke sana. Orang-orang Quraisy Makkah menulis surat kepada Abdullah bin Ubay, yang isinya: ""Sesungguhnya kalian telah menampung orang di antara kami. Demi Allah, kami benar-benar akan memerangi atau kalian mengusirnya, atau biarlah kami mendatangi tempat kalian dengan mengerahkan semua orang kami, hingga kami menghabisi kalian dan menawan wanita-wanita kalian."" Dengan datangnya surat ini Abdullah bin Ubay sudah terpengaruh untuk menuruti perintah rekan-rekannya dari orang-orang musyrik Makkah. Apalagi dia sangat mendendam terhadap Rasulullah , yang menurutnya beliau telah merampas kerajaannya. Abdurrahman bin Ka'b menuturkan, ""Tatkala surat itu sudah dibaca Abdullah bin Ubay beserta rekan-rekannya penyembah berhala, maka mereka berkumpul untuk memerangi Rasulullah .";;;;;
000114-011;114;11;PERJUANGAN YANG MENUNTUT PENGORBANAN NYAWA;Satuan-satuan Pasukan Sebelum Perang Badr;256-265;"Ada beberapa ayat yang turun berkaitan dengan masalah ini, I XI x Kf t x ""Dan, perangilah di jalan Allah orang-orang yang memerangi kalian, (tetapi) janganlah kalian melampaui batas, karena sesungguhnya Allah tidak menyukai orang-orang yang melampaui batas. Dan bunuhlah mereka di mana saja kalian jumpai mereka, dan usirlah mereka dari tempat mereka telah mengusir kalian (Makkah); dan fitnah itu lebih besar bahanyanya dari pembunuhan, dan janganlah kalian memerangi mereka di Masjidil Haram, kecuali jika mereka memerangi kalian di tempat itu. Jika mereka memerangi kalian (di tempat itu), maka bunuhlah mereka. Demikianlah balasan bagi orang-orang kafir. Kemudian jika mereka berhenti (dari memusuhi kalian), maka sesungguhnya Allah Maha Pengampun lagi Maha Penyayang. Dan, perangilah mereka itu, sehingga tidak ada fitnah lagi dan (sehingga) agama itu hanya untukAllah belaka. Jika mereka berhenti (dari memusuhi kalian), maka tidak ada lagi permusuhan, kecuali terhadap orang-orang yang zhalim."" (Al-Baqarah: 190-193) Setelah itu Allah masih menurunkan beberapa ayat lain yang mengajarkan cara-cara berperang, perintah untuk berperang dan penjelasan tentang hukum- hukumnya. ""Apabila kalian bertemu dengan orang-orang kafir (di medan perang maka pancunglah batang leher mereka, sehingga apabila kalian telah mengalahkan mereka, maka tawanlah mereka dan sesudah itu kalian boleh membebaskan mereka atau menerima tebusan sampai perang berhenti.";;;;;
000114-009;114;9;PERJUANGAN YANG MENUNTUT PENGORBANAN NYAWA;Satuan-satuan Pasukan Sebelum Perang Badr;256-265;"Lalu apa salahnya jika secara tiba-tiba kesucian ini dikembalikan seperti sedia kala? Tidak dapat diragukan, bahwa suara sumbang yang sengaja disebarkan orang-orang musyrik itu lantaran karena niat jahat mereka. Setelah itu Rasulullah melepaskan belenggu dua tawanan itu dan membayarkan tebusan dari dua korban yang terbunuh kepada keluarganya. 152 Itulah satu-satunya pasukan yang dikirim ataupun yang dipimpin Rasulullah sendiri sebelum Perang Badr. Dalam satu peperangan pun tidak terjadi perampasan harta dan juga tidak ada korban jiwa, kecuali dalam suatu insiden yang dilakukan orang-orang musyrik, di bawah pimpinan Kurz bin Jabir Al-Firhi, yang sebenarnya insiden itu pun bermula dari orang-orang musyrik sendiri. Setelah adanya insiden antara rombongan dagang Quraisy dengan satu pasukan Muslim yang dipimpin Abdullah bin Jahsy ini, orang-orang musyrik 1 52 Pembahasan tentang satuan-satuan pasukan yang dikirim Rasulullah ini atau yang beliau pimpin sendiri, kami ambilkan dari buku Zadul-Ma'ad, 2/83-85; Sirah An-Nabawiyah, Ibnu Hisyam, 1/561-605. Rahmah Lil- Alamin, 1/115-116; 2/215-216, perbedaan urutan beberapa peperangan ini dalam buku-buku referensi serta penetapan jumlah personil yang bergabung Quraisy mulai dirasuki perasaan takut. Di hadapan mereka terbentang bahaya yang nyata. Apa yang pernah mereka takutkan, kini benar-benar menjadi kenyataan.";;;;;
000110-002;110;2;PERJUANGAN YANG MENUNTUT PENGORBANAN NYAWA;Bujukan Quraisy untuk Memerangi Orang-orang Muslim dan Kontak dengan Abdullah bin Ubay;253-254;"Abdurrahman bin Ka'b menuturkan, ""Tatkala surat itu sudah dibaca Abdullah bin Ubay beserta rekan-rekannya penyembah berhala, maka mereka berkumpul untuk memerangi Rasulullah . Tetapi beliau keburu mendengar masalah ini lalu pergi menemuinya, seraya bersabda, Rupanya Quraisy telah mengancam kalian. Sesungguhnya mereka ingin memperdayai kalian, lebih banyak daripada tipu daya yang hendak kalian timpakan kepada diri kalian sendiri. Kalian sendirilah yang menghendaki untuk membunuhi anak- anak dan saudara-saudara kalian'. Setelah mendengarnya, mereka pun bubar."" Abdullah bin Ubay bin Salul mengurungkan niat untuk melakukan serangan pada saat itu, karena dia melihat nyali rekan-rekannya yang masih kecil. Tetapi bagaimana pun dia tetap melakukan kontak dengan pihak Quraisy. Hampir tak ada kesempatan sedikit pun melainkan pasti dia manfaatkan untuk memicu gejolak antara orang-orang Muslim dan musyrik. Untuk keperluan ini dia juga merangkul orang-orang Yahudi. Tetapi dengan bijaksana Nabi selalu mampu memadamkan gejolak itu dari waktu ke";;;;;
000114-002;114;2;PERJUANGAN YANG MENUNTUT PENGORBANAN NYAWA;Satuan-satuan Pasukan Sebelum Perang Badr;256-265;Pengiriman satuan pasukan ke Siful Bahr pada tanggal 1 Ramadhan tahun pertama H, atau pada tahun 623 M. Untuk memimpin satuan pasukan ini Rasulullah menunjuk Hamzah bin Abdul Muththalib, bersama 30 orang Muhajirin, untuk menghadang rombongan kafilah Quraisy yang kembali dari Syam, yang di tengah rombongan itu ada Abu Jahal bin Hisyam, bersama 300 orang. Mereka tiba di Siful Bahr di wilayah Ish. Sebenarnya mereka sudah saling berhadap-hadapan dan siap untuk berperang. Namun muncul Majdi bin Amr Al-Juhanni, yang menjadi sekutu kedua belah pihak Dia melerai kedua belah pihak, sehingga mereka urung berperang. Bendera dalam satuan pasukan Hamzah adalah bendera pertama yang diserahkan Rasulullah . Warnanya putih dan pembawanya adalah Martsad Kannaz bin Hishn Al-Ghanwi. 2. Satuan pasukan ke Rabigh. Pada tanggal 1 Syawwal 1 H, Rasulullah mengirim pasukan Ubaidah bin Al-Harits bin Abdul Muththalib bersama 60 orang Muhajirin, hingga mereka berpapasan dengan Abu Sufyan yang membawa 200 orang di lembah Rabigh. Sebenarnya kedua belah pihak sudah saling melepaskan anak panah. Meskipun begitu tidak sampa meletus peperangan. Dalam pengiriman satuan pasukan kali ini ada dua pasukan Quraisy yang bergabung ke barisan Muslimin, yaitu Al-Miqdad bin Amr Al-Bahrani dan Utbah bin Ghazwan Al-Manini. Keduanya pun masuk Islam. Dia pergi bersama orang-orang kafir, sekadar jalan agar dia bisa bergabung dengan orang-orang Muslim.;;;;;
000113-001;113;1;PERJUANGAN YANG MENUNTUT PENGORBANAN NYAWA;Izin untuk Berperang;255-256;"Dalam kondisi yang rawan seperti ini, karena adanya ancaman terhadap eksistensi orang-orang Muslim di Madinah, y ang terutama bersumber dari pihak Quraisy yang tidak pernah berhenti memperdayai dan menganggu mereka, maka Allah menurunkan ayat dan mengizinkan orang-orang Muslim untuk berperang, yang berarti tidak bersifat wajib, ""Telah diizinkan (berperang) bagi orang-orang yang diperangi karena sesungguhnya mereka telah dianiaya. Dan sesungguhnya Allah benar- benar Mahakuasa menolong mereka itu. "" (Al-Haj: 39) Ayat ini diturunkan di antara beberapa ayat yang memberi petunjuk kepada mereka, bahwa izin ini hanya dimaksudkan untuk mengenyahkan kabatilan dan menegakkan syiar-syiar Allah, ""(Yaitu) orang-orang yang jika Kami teguhkan kedudukan mereka di bumi, niscaya mereka mendirikan shalat, menunaikan zakat, menyuruh berbuat yang ma 'ruf dan mencegah dari perbuatan yang mungkar "" (Al-Hajj: 41) Yang benar dan yang tidak perlu diragukan, bahwa izin ini turun di Madinah setelah hijrah, bukan di Makkah sebelum hijrah. Tetapi memang kita tidak bisa memastikan pembatasan waktu turunnya. Izin untuk berperang ini sudah turun. Tetapi ada baiknya jika sikap yang diambil orang-orang Muslim dalam menghadapi kondisi yang dipicu Quraisy dan kekuatannya ini, ialah dengan cara menunjukkan kekuasaan terhadap jalur perdagangan Quraisy yang mengambil rute dari Makkah ke Syam. Untuk menunjukkan kekuasaan ini, Rasulullah telah memilih dua langkah: 1.";;;;;
000114-005;114;5;PERJUANGAN YANG MENUNTUT PENGORBANAN NYAWA;Satuan-satuan Pasukan Sebelum Perang Badr;256-265;Tetapi Kurs dan rekan-rekannya tidak bisa dipergoki. Maka beliau kembali lagi tanpa ada peperangan. Perang ini bisa disebut Perang Badr Ula (pertama). Kali ini beliau mengangkat Zaid bin Haritsah sebagai wakil beliau di Madinah. Bendera perang berwana putih, dan pembawanya adalah Ali bin Abu Thalib. 7. Perang Dzul Usyairah. Pada bulan Jumadal Ula dan Jumadal Akhirah 2 H bertepatan dengan bulan November dan Desember 623 M, bersama 150 atau 200 Muhajirin, Rasulullah keluar untuk menghadang kafilah dari Quraisy yang hendak pergi ke Syam. Kabar yang sampai kepada beliau, kafilah itu membawa harta orang-orang Quraisy. Namun tatkala tiba di Dzul Usyairah, rombongan Quraisy sudah melewati tempat itu beberapa hari sebelumnya. Namun kafilah ini pula yang kemudian dicari-cari beliau sekembalinya dari Syam, yang kemudian menjadi penyebab meletusnya Perang Badr Kubra. Kepergian beliau itu dilakukan pada akhir bulan Jumadal Ula dan kembali pada awal bulan Jumadal Akhirah seperti dituturkan Ibnu Ishaq. Boleh jadi inilah yang menjadi sebab terjadinya perbedaan pendapat di kalangan pakar Sirah tentang penetapan bulan terjadinya peperangan ini. Dalam kesempatan ini beliau mengikat perjanjian damai dengan Bani Mudlij dan sekutu mereka dari Bani Dhamrah. Beliau mengangkat Abu Salamah Al-Makhzumi sebagai wakil beliau di Madinah. Bendera perang berwarna putih, dan pembawanya adalah Hamzah bin Abdul Muththalib. 8. Pengiriman satuan pasukan ke Nakhlah.;;;;;
000112-001;112;1;PERJUANGAN YANG MENUNTUT PENGORBANAN NYAWA;Quraisy Meneror Muhajirin;254-255;"Kemudian orang-orang Quraisy mengirim pasukan kepada orang-orang Muslim untuk menyampaikan pernyataan mereka, ""Janganlah kalian bangga terlebih dahulu karena bisa meninggalkan kami pergi ke Yatsrib. Kami akan mendatangi kalian, lalu merenggut dan membenamkan tanaman kalian di halaman rumah kalian."" Ini bukan sekedar ancaman di mulut semata. Rasulullah merasa yakin dan sudah mendapatkan data tentang tipu daya Quraisy dan kehendak mereka untuk melancarkan serangan, yang karenanya mata bisa sulit tidur dan membuat para 148 Penuturan lebih lanjut masalah ini lihat Shahihul-Bukhari, 2/655-656, Shahihul-Bukhari, Kitabul-Maghazi, 2/563. sahabat selalu berjaga-jaga. Muslim telah meriwayatkan di dalam Shahih-nya, dari Aisyah , dia berkata, ""Pada malam pertama kedatangannya di Madinah. Rasulullah tidak bisa tidur. Beliau bersabda, ""Andaikan saja malam ini ada seseorang yang shalih dari sahabatku yang mau menjagaku."" Pada saat itu pula ada terdengar suara gemerincing senjata. Beliau bertanya, ""Siapa itu?"" ""Sa'd bin Abi Waqqash."" ""Apa yang mendorongmu datang ke sini?"" tanya beliau. .Aku merasa khawatir terhadap keamananmu Rasulullah. Maka aku datang dengan maksud untuk menjagamu,"" jawab Sa'd. Maka beliau langsung mendoakannya, setelah itu beliau bisa tidur.";;;;;
000114-012;114;12;PERJUANGAN YANG MENUNTUT PENGORBANAN NYAWA;Satuan-satuan Pasukan Sebelum Perang Badr;256-265;"""Apabila kalian bertemu dengan orang-orang kafir (di medan perang maka pancunglah batang leher mereka, sehingga apabila kalian telah mengalahkan mereka, maka tawanlah mereka dan sesudah itu kalian boleh membebaskan mereka atau menerima tebusan sampai perang berhenti. Demikianlah, apabila Allah menghendaki, niscaya Allah akan membinasakan mereka, tetapi Allah hendak menguji sebagian di antara kalian dengan sebagian yang lain. Dan, orang-orang yang gugur di jalan Allah, maka Allah tidak akan menyia-nyiakan amal mereka. Allah akan memberi pimpinan kepada mereka dan memperbaiki keadaan mereka, dar memasukkan mereka ke dalam surga yang telah diperkenalkan-Nya kepada mereka. Hai orang-orang yang beriman, jika kalian menolong (agama) Allah, niscaya Dia akan menolong kalian dan meneguhkan kedudukan kalian."" (Muhammad: 4-7) Kemudian Allah mencela orang-orang yang tidak mempunyai nyali, gemetar, dan mengigil ketakutan tatkala mendengar perintah untuk berperang ""Maka apabila diturunkan suatu surat yang jelas maksudnya dan disebutkan di dalamnya (perintah) perang, kamu lihat orang-orang yang ada penyakit di dalam hatinya memandang kepadamu seperti pandangan orang yang pingsan karena takut mati. "" (Muhammad: 20) Keharusan berperang dan perintah untuk terjun dalam kancah perang serta perintah untuk mengadakan persiapan dalam menghadapinya, sejalan dengan tuntutan keadaan.";;;;;
000114-010;114;10;PERJUANGAN YANG MENUNTUT PENGORBANAN NYAWA;Satuan-satuan Pasukan Sebelum Perang Badr;256-265;"Apa yang pernah mereka takutkan, kini benar-benar menjadi kenyataan. Mereka menyadari bahwa penduduk Madinah senantiasa mengintai dan mengawasi setiap kegiatan dagang mereka, dan orang-orang Muslim bisa bergerak sejauh 300 mil, menyerang, menawan orang-orang mereka, merampas harta mereka, lalu kembali lagi ke Madinah dalam keadaan selamat. Orang- orang musyrik itu sadar bahwa jalur perdagangan mereka ke Syam menghadap ancaman yang besar dan berkelanjutan. Tetapi jika mereka mengendorkan tekanan dan mengambil jalan damai seperti dilakukan Juhainah dan Bani Dhamrah, justru hal ini akan semakin membakar kedengkian dan kebencian mereka. Akhirnya para pembesar dan pemimpin mereka bertekad bulat untuk mewujudkan ancaman yang pernah disampaikan sebelumnya, yaitu menghabisi orang-orang Muslim di tempat tinggal mereka. Tekad inilah yang kemudian membawa mereka ke Badr. Sementara itu, setelah insiden satuan pasukan Abdullah bin Jahsy, Allah telah mewajibkan, tepatnya pada bulan Sya'ban 2 H. Ada beberapa ayat yang turun berkaitan dengan masalah ini, I XI x Kf t x ""Dan, perangilah di jalan Allah orang-orang yang memerangi kalian, (tetapi) janganlah kalian melampaui batas, karena sesungguhnya Allah tidak menyukai orang-orang yang melampaui batas.";;;;;
