source_name;source_label;relation_type;relation_subtype;target_name;target_label;chunk_id;evidence;halaman;frequency;weight;periode_bab
Thu'aimah bin Adi;PERSON;KELUARGA;paman/bibi;Muhammad;PERSON;000177-001;"...ku adalah budak Jubair bin Muth'im. Paman Jubair. Thu'aimah bin Adi terbunuh pada Perang Badr. Pada saat Quraisy pergi ke Uhud, Jubair berkata kepadaku, "" Jika kamu dapat membunuh Hamzah, paman Muhammad, sebagai pembalasan atas terbunuhnya pamanku, mak...";340;1;0.55;
Hamzah bin Abdul Muththalib;PERSON;KELUARGA;paman/bibi;Muhammad;PERSON;000177-001;"...bair berkata kepadaku, "" Jika kamu dapat membunuh Hamzah, paman Muhammad, sebagai pembalasan atas terbunuhnya pamanku, mak...";340;1;0.55;
Abu Dujanah;PERSON;KELUARGA;orangtua;Abu Sa'id;PERSON;000188-002;...t yang sudah berhimpun di sekitar beliau, seperti Abu Dujanah. Mush'ab bin Umair, Ali bin Abu Thalib, Sahl bin Hanif, Malik bin Sinan, ayah Abu Sa'id Al-Khudri, Ummu Ammarah Nasibah binti Ka'b Al-Maz...;350-351;1;0.55;
Mush'ab bin Umair;PERSON;KELUARGA;orangtua;Abu Sa'id;PERSON;000188-002;...berhimpun di sekitar beliau, seperti Abu Dujanah. Mush'ab bin Umair, Ali bin Abu Thalib, Sahl bin Hanif, Malik bin Sinan, ayah Abu Sa'id Al-Khudri, Ummu Ammarah Nasibah binti Ka'b Al-Maz...;350-351;1;0.55;
Ali bin Abu Thalib;PERSON;KELUARGA;orangtua;Abu Sa'id;PERSON;000188-002;...r beliau, seperti Abu Dujanah. Mush'ab bin Umair, Ali bin Abu Thalib, Sahl bin Hanif, Malik bin Sinan, ayah Abu Sa'id Al-Khudri, Ummu Ammarah Nasibah binti Ka'b Al-Maz...;350-351;1;0.55;
Sahl bin Hanif;PERSON;KELUARGA;orangtua;Abu Sa'id;PERSON;000188-002;...u Dujanah. Mush'ab bin Umair, Ali bin Abu Thalib, Sahl bin Hanif, Malik bin Sinan, ayah Abu Sa'id Al-Khudri, Ummu Ammarah Nasibah binti Ka'b Al-Maz...;350-351;1;0.55;
Malik bin Sinan;PERSON;KELUARGA;orangtua;Abu Sa'id;PERSON;000188-002 | 000190-003;...ab bin Umair, Ali bin Abu Thalib, Sahl bin Hanif, Malik bin Sinan, ayah Abu Sa'id Al-Khudri, Ummu Ammarah Nasibah binti Ka'b Al-Maz...;350-351 | 351-353;2;0.55;
Ummu Ammarah;PERSON;KELUARGA;orangtua;Abu Sa'id;PERSON;000188-002;...Abu Thalib, Sahl bin Hanif, Malik bin Sinan, ayah Abu Sa'id Al-Khudri, Ummu Ammarah Nasibah binti Ka'b Al-Maziniyah, Qatadah bin An-N...;350-351;1;0.55;
Nasibah binti Ka'b;PERSON;KELUARGA;orangtua;Abu Sa'id;PERSON;000188-002;...Abu Thalib, Sahl bin Hanif, Malik bin Sinan, ayah Abu Sa'id Al-Khudri, Ummu Ammarah Nasibah binti Ka'b Al-Maziniyah, Qatadah bin An-Nu'man, Umar bin Al-...;350-351;1;0.55;
Qatadah bin An-Nu'man;PERSON;KELUARGA;orangtua;Abu Sa'id;PERSON;000188-002;...Abu Thalib, Sahl bin Hanif, Malik bin Sinan, ayah Abu Sa'id Al-Khudri, Ummu Ammarah Nasibah binti Ka'b Al-Maziniyah, Qatadah bin An-Nu'man, Umar bin Al-Khaththab, Hathib bin Abu Balta'ah,...;350-351;1;0.55;
Umar bin Al-Khaththab;PERSON;KELUARGA;orangtua;Abu Sa'id;PERSON;000188-002;...Abu Thalib, Sahl bin Hanif, Malik bin Sinan, ayah Abu Sa'id Al-Khudri, Ummu Ammarah Nasibah binti Ka'b Al-Maziniyah, Qatadah bin An-Nu'man, Umar bin Al-Khaththab, Hathib bin Abu Balta'ah, dan Abu Thalhah;350-351;1;0.55;
Hathib bin Abu Balta'ah;PERSON;KELUARGA;orangtua;Abu Sa'id;PERSON;000188-002;...Abu Thalib, Sahl bin Hanif, Malik bin Sinan, ayah Abu Sa'id Al-Khudri, Ummu Ammarah Nasibah binti Ka'b Al-Maziniyah, Qatadah bin An-Nu'man, Umar bin Al-Khaththab, Hathib bin Abu Balta'ah, dan Abu Thalhah;350-351;1;0.55;
Abu Thalhah;PERSON;KELUARGA;orangtua;Abu Sa'id;PERSON;000188-002;...Abu Thalib, Sahl bin Hanif, Malik bin Sinan, ayah Abu Sa'id Al-Khudri, Ummu Ammarah Nasibah binti Ka'b Al-Maziniyah, Qatadah bin An-Nu'man, Umar bin Al-Khaththab, Hathib bin Abu Balta'ah, dan Abu Thalhah;350-351;1;0.55;
Muhammad;PERSON;KELUARGA;orangtua;Abu Sa'id;PERSON;000190-003;"...ya hingga jalannya pincang. Malik bin Sinan, ayah Abu Sa'id Al-Khudri menghisap darah yang mengucur dari gigi seri Rasulullah hingga bersih. Beliau bersabda, ""Muntahkanlah!""""...";351-353;1;0.55;
Abu Sufyan bin Harb;PERSON;MUSUH;musuh;Muhammad;PERSON;000198-002;"...lah dia, lihat apa maunya!"" Maka Umar menghampiri Abu Sufyan. Setelah mendekat, Abu Sufyan bertanya, ""Demi Allah aku memohon kepadamu wahai Umar, apakah kam benar-benar telah membunuh Muhammad?"" ""Demi Allah, sama sekali tidak,"" jawab Umar, be...";359-360;1;0.55;
Ibnu Qami'ah;PERSON;MUSUH;musuh;Muhammad;PERSON;000198-002;"...wahai Umar, apakah kam benar-benar telah membunuh Muhammad?"" ""Demi Allah, sama sekali tidak,"" jawab Umar, beliau pun bisa mendengar perkataanmu saat ini."" Abu Sufyan berkata, ""Bagiku engkau lebih jujur dan lebih baik daripada Ibnu Qami'ah. Karena Ibnu Qami'ah yang berteriak saat pertempu...";359-360;1;0.55;
Ka'b bin Asad;PERSON;MUSUH;musuh;Muhammad;PERSON;000218-014 | 000218-015;"...nggalkan aku dan urusanku! Aku tidak melihat diri Muhammad melainkan sosok orang yang jujur dan menepati janji."" Huyai terus-menerus membujuk dan merayu Ka'b, hingga akhirnya Huyai bersumpah atas nama Allah dan berjanji, ""Jika orang-orang Quraisy dan Ghathafan mundur, mereka tidak jadi menyerang Muhammad, maka aku akan bergabung denganmu di dalam bentengmu, dan aku siap menanggung akibatnya bersamamu.' Jadilah Ka'b bin As' ad melanggar perjanjian yang telah disepakatinya.";390-404;2;0.55;
Ka'b bin Malik;PERSON;MUSUH;musuh;Muhammad;PERSON;000218-014 | 000218-015;"...i janji."" Huyai terus-menerus membujuk dan merayu Ka'b, hingga akhirnya Huyai bersumpah atas nama Allah dan berjanji, ""Jika orang-orang Quraisy dan Ghathafan mundur, mereka tidak jadi menyerang Muhammad, maka aku akan bergabung denganmu di dalam benten...";390-404;2;0.55;
Muhammad;PERSON;MUSUH;musuh;Sallam bin Abul Huqaiq;PERSON;000220-001;...bahan makanan. Dahulu dia juga sering mengganggu Rasulullah . Setelah orang-orang Muslim usai menangani urusan Bani Quraizhah, orang-orang Khazraj meminta izin kepada beliau untuk membunuh Sallam bin Abul Huqaiq. Karena sebelumnya orang-orang Auslah yang telah...;412-414;1;0.55;
Sallam bin Abul Huqaiq;PERSON;MUSUH;musuh;Ka'b bin Al-Asyraf;PERSON;000220-001;...Khazraj meminta izin kepada beliau untuk membunuh Sallam bin Abul Huqaiq. Karena sebelumnya orang-orang Auslah yang telah membunuh Ka'b bin Al-Asyraf. Oleh karena itu orang-orang Khazraj ingin mendap...;412-414;1;0.55;
Abdullah bin Unais;PERSON;MUSUH;musuh;Abu Rafi';PERSON;000220-004;...tkan bahwa mereka berlima masuk ke tempat tinggal Abu Rafi', dan secara bersama-sama membunuhnya. Adapun yang membunuh Abu Rafi' adalah Abdullah bin Unais. Di sini disebutkan bahwa peristiwa ini terjadi p...;412-414;1;0.55;
Abdullah bin Atik;PERSON;MUSUH;musuh;Abu Rafi';PERSON;000220-004;...ra bersama-sama membunuhnya. Adapun yang membunuh Abu Rafi' adalah Abdullah bin Unais. Di sini disebutkan bahwa peristiwa ini terjadi pada malam hari dan gelap. Sementara saat itu betis Abdullah bin Atik terkoyak atau patah tulangnya. Karena itu, teman-...;412-414;1;0.55;
Usaid bin Hudhair;PERSON;KELUARGA;anak;Muhammad;PERSON;000224-002;...idak disebutkan nama Sa'd bin Mu'adz, tetapi nama Usaid bin Hudhair. Menurut Abu Muhammad bin Hazm, inilah yang benar dan tidak bisa diragukan lagi kebenarannya. Yang aneh adalah pernyataan Muhammad Al-Ghazali, yang menisbatkan kepada Ibnul Qayyim,...;419-420;1;0.55;
Abdullah bin Ubay bin Salul;PERSON;SAHABAT;sekutu;Aisyah;PERSON;000226-006;...Zhahirah. Saat melihat kedatangan Shafwan bersama Aisyah, orang-orang berbicara kasak kusuk, masing-masing dengan versinya. Musuh Allah yang paling jahat, Abdullah bin Ubay menghembuskan nafas panjang, menyemburkan kemunaf...;424-429;1;0.55;
Muhammad;PERSON;SAHABAT;sekutu;Ummu Misthah;PERSON;000226-007;...saja dia tidak mendapat sentuhan kelembutan dari Rasulullah seperti yang biasa beliau lakukan saat dia sakit. Setelah keadaannya sudah membaik, malam-malam dia keluar ke jamban bersama Ummu Misthah, untuk buang hajat. Ummu Misthah terpeleset karen...;424-429;1;0.55;
Aisyah;PERSON;SAHABAT;sekutu;Ummu Misthah;PERSON;000226-007;...membaik, malam-malam dia keluar ke jamban bersama Ummu Misthah, untuk buang hajat. Ummu Misthah terpeleset karena terserimpet bajunya. Dia ingin memanggil anak laki-lakinya. tetapi Aisyah menolaknya. Ketika itulah Ummu Misthah menceritak...;424-429;1;0.55;
Aisyah;PERSON;KELUARGA;orangtua;Yusuf;PERSON;000226-009;"...u dan diri kalian, kecuali seperti perkataan ayah Yusuf, Maka kesabaran yang baik itulah (kesabaranku).' Dan, Allah sajalah dimohonkan pertolongan- Nya terhadap apa yang kalian ceritakan."" Kemudian Aisyah beranjak dan berbaring di tempat tidur. Saat itu...";424-429;1;0.55;
Ummu Abi Salamah;PERSON;KELUARGA;pasangan;Tumadhir bin Al-Ashba';PERSON;000227-001;...Mereka pun masuk Islam, lalu Abdurrahman menikahi Tumadhir bin Al-Ashba', atau berjuluk Ummu Abi Salamah, putri pemimpin mereka. 2. Satuan pasukan Ali bin...;430-432;1;0.55;
Ali bin Abu Thalib;PERSON;KELUARGA;pasangan;Tumadhir bin Al-Ashba';PERSON;000227-001;...Mereka pun masuk Islam, lalu Abdurrahman menikahi Tumadhir bin Al-Ashba', atau berjuluk Ummu Abi Salamah, putri pemimpin mereka. 2. Satuan pasukan Ali bin Abu Thalib ke Bani Sa'd bin Bakr di Fadak pada bulan Sya'ban...;430-432;1;0.55;
Sa'd bin Bakr;PERSON;KELUARGA;pasangan;Tumadhir bin Al-Ashba';PERSON;000227-001;...Mereka pun masuk Islam, lalu Abdurrahman menikahi Tumadhir bin Al-Ashba', atau berjuluk Ummu Abi Salamah, putri pemimpin mereka. 2. Satuan pasukan Ali bin Abu Thalib ke Bani Sa'd bin Bakr di Fadak pada bulan Sya'ban 6 H. Kejadian ini ber...;430-432;1;0.55;
Amr bin Umayyah;PERSON;SAHABAT;sekutu;Salamah bin Abu Salamah;PERSON;000227-003;...122. Para penulis sejarah juga menulis pengiriman Amr bin Umayyah Adh- Dhamiri bersama Salamah bin Abu Salamah pada bulan Syawwal 6 H. Mereka berdua pergi ke Ma...;430-432;1;0.55;
Abu Sufyan bin Harb;PERSON;SAHABAT;sekutu;Salamah bin Abu Salamah;PERSON;000227-003;...s pengiriman Amr bin Umayyah Adh- Dhamiri bersama Salamah bin Abu Salamah pada bulan Syawwal 6 H. Mereka berdua pergi ke Makkah untuk membunuh Abu Sufyan. Sebab Abu Sufyan mengirim seorang Arab Badui den...;430-432;1;0.55;
Ali bin Abu Thalib;PERSON;KELUARGA;anak;Muhammad;PERSON;000237-003;"...l Haram, tidak pula memerangimu. Tetapi tulislah: Muhammad bin Abdullah."" Beliau bersabda, ""Bagaimana pun juga aku adalah Rasul Allah sekalipun kalian mendustakan aku."" Lalu beliau memerintahkan Ali bin Abu Thalib untuk menulis seperti usulan Suhail dan menghapus...";440-442;1;0.55;
Abu Jandal;PERSON;SAHABAT;sekutu;Abu Bashir;PERSON;000243-002;...engar pula orang-orang Muslim di sana. Karena itu Abu Jandal meloloskan diri dari Makkah dan bergabung bersama Abu Bashir. Langkah Abu Jandal ini diikuti teman-temannya ya...;449-450;1;0.55;
Najasyi;PERSON;SAHABAT;sekutu;Amr bin Umayyah;PERSON;000247-001;Najasyi ini namanya Ashhamah bin Al-Aijar. Beliau menulis surat ini bersama Amr bin Umayyah Adh-Dhamri pada akhir tahun 6 H, atau pada bulan...;453-456;1;0.55;
Ashhamah bin Al-Aijar;PERSON;SAHABAT;sekutu;Amr bin Umayyah;PERSON;000247-001;Najasyi ini namanya Ashhamah bin Al-Aijar. Beliau menulis surat ini bersama Amr bin Umayyah Adh-Dhamri pada akhir tahun 6 H, atau pada bulan...;453-456;1;0.55;
Muhammad;PERSON;KELUARGA;anak;Kisra;PERSON;000249-002;...an Qaishar. Pemberontakan ini dimotori oleh putra Kisra sendiri, Syiruyah. Dia bangkit melawan ayahnya dan membunuhnya lalu merebut kerajannya. Hal ini terjadi pada malam Selasa tanggal 10 Jumadal Rasulullah mengetahuinya lewat pemberitaan wahyu.;458-459;1;0.55;
Heraklius;PERSON;KELUARGA;anak;Muhammad;PERSON;000250-001;"...teks surat yang ditulis Nabi kepada Raja Romawi, Heraklius. Inilah surat tersebut. 225 Muhadharat Tarikhul Umam Al-Islamiyah, Al-Khadhri, 1/147; Fathul Bari, 8/127-128 ""Bismilahir-rahmanir-rahim Dari Muhammad bin Abdullah, kepada Heraklius pemimpin Romawi Kesejahteraan b...";459-463;1;0.55;
Abd bin Al-Julunda;PERSON;KELUARGA;anak;Muhammad;PERSON;000254-001;"...h surat beliau: ""Bismillahir-rahmanir-rahim. Dari Muhammad bin Abdullah, kepada Jaifar dan Abd bin Al-Julunda Kesejahteraan bagi siapa pun yang mengkuti petunj...";465-469;1;0.55;
Muhammad;PERSON;KELUARGA;anak;Abul Huqaiq;PERSON;000273-002;...eng itu. Ibnul Qayyim menyebutkan bahwa peristiwa Rasulullah memerintahkan untuk membunuh dua anak Abul Huqaiq, setelah diketahui keduanya menyimpan harta benda...;485-486;1;0.55;
Shafiyyah binti Huyai bin Akhthab;PERSON;KELUARGA;anak;Abul Huqaiq;PERSON;000273-002;...Rasulullah memerintahkan untuk membunuh dua anak Abul Huqaiq, setelah diketahui keduanya menyimpan harta benda yang semestinya diserahkan kepada beliau. Beliau menahan Shafiyah binti Huyai bin Akhthab, yang saat itu baru saja melangsungkan pernikahan...;485-486;1;0.55;
Muhammad;PERSON;KELUARGA;pasangan;Sallam bin Misykam;PERSON;000277-001;Setelah Rasulullah merasa tenang karena sudah bisa menaklukkan Khaibar, tiba-tiba muncul Zainab binti Al-Harits, istri Sallam bin Misykam di hadapan beliau sambil menyodorkan daging domba...;489;1;0.55;
Zainab binti Al-Harits;PERSON;KELUARGA;pasangan;Sallam bin Misykam;PERSON;000277-001;...sudah bisa menaklukkan Khaibar, tiba-tiba muncul Zainab binti Al-Harits, istri Sallam bin Misykam di hadapan beliau sambil menyodorkan daging domba...;489;1;0.55;
Usamah bin Zaid;PERSON;MUSUH;musuh;Mirdas bin Nuhaik;PERSON;000284-007;"...dapat menawan ternak musuh. Dalam peperangan ini, Usamah bin Zaid dapat membunuh Mirdas bin Nuhaik, setelah dia mengucapkan, ""La ilaha illallah. "" S...";493-497;1;0.55;
Muhammad;PERSON;KELUARGA;pasangan;Maimunah binti Al-Harits Al-Amiriyah;PERSON;000285-004;...bibi anak itu adalah istri Ja'far. Saat umrah ini Rasulullah menikahi Maimunah binti Al-Harits Al-Amiriyah. Sebelum memasuki Makkah, beliau sudah mengutus J...;498-501;1;0.55;
Muhammad;PERSON;KELUARGA;anak;Maimunah;PERSON;000285-004;...bibi anak itu adalah istri Ja'far. Saat umrah ini Rasulullah menikahi Maimunah binti Al-Harits Al-Amiriyah. Sebelum memasuki Makkah, beliau sudah mengutus Ja'far bin Abu Thalib untuk menemui Maimunah. Sementara Maimunah telah menyerahkan urusan diri...;498-501;1;0.55;
Ja'far bin Abu Thalib;PERSON;KELUARGA;pasangan;Maimunah binti Al-Harits Al-Amiriyah;PERSON;000285-004;...istri Ja'far. Saat umrah ini Rasulullah menikahi Maimunah binti Al-Harits Al-Amiriyah. Sebelum memasuki Makkah, beliau sudah mengutus Ja'far bin Abu Thalib untuk menemui Maimunah. Sementara Maimunah telah...;498-501;1;0.55;
Ali bin Abu Thalib;PERSON;KELUARGA;saudara;Yusuf;PERSON;000302-001;"...enjadi anak yang paling menderita karena engkau."" Ali bin Abu Thalib memberi saran kepada Abu Sufyan bin Al-Harits. ""Temuilah Rasulullah langsung di hadapan beliau lalu katakan seperti yang dikatakan saudara Yusuf kepadanya, Mereka berkata, Demi Allah sesungguhny...";517-518;1;0.55;
Abu Sufyan bin Al-Harits bin Abdul Muththalib;PERSON;KELUARGA;saudara;Yusuf;PERSON;000302-001;"...engkau."" Ali bin Abu Thalib memberi saran kepada Abu Sufyan bin Al-Harits. ""Temuilah Rasulullah langsung di hadapan beliau lalu katakan seperti yang dikatakan saudara Yusuf kepadanya, Mereka berkata, Demi Allah sesungguhny...";517-518;1;0.55;
Muhammad;PERSON;KELUARGA;saudara;Yusuf;PERSON;000302-001;"...saran kepada Abu Sufyan bin Al-Harits. ""Temuilah Rasulullah langsung di hadapan beliau lalu katakan seperti yang dikatakan saudara Yusuf kepadanya, Mereka berkata, Demi Allah sesungguhny...";517-518;1;0.55;
Abu Sufyan bin Harb;PERSON;SAHABAT;sekutu;Hakim bin Hizam;PERSON;000304-001;"...alipun sebenarnya mereka selalu bersikap waspada. Abu Sufyan juga berputar-putar mencari informasi bersama Hakim bin Hizam dan Budail bin Zarqa' Al-Abbas berkata, ""Demi All...";519-521;1;0.55;
Budail bin Zarqa';PERSON;SAHABAT;sekutu;Hakim bin Hizam;PERSON;000304-001;"...yan juga berputar-putar mencari informasi bersama Hakim bin Hizam dan Budail bin Zarqa' Al-Abbas berkata, ""Demi Allah, ketika aku menungg...";519-521;1;0.55;
Al-Abbas bin Abdul Muththalib;PERSON;SAHABAT;sekutu;Hakim bin Hizam;PERSON;000304-001;"...yan juga berputar-putar mencari informasi bersama Hakim bin Hizam dan Budail bin Zarqa' Al-Abbas berkata, ""Demi Allah, ketika aku menunggang bagha...";519-521;1;0.55;
Muhammad;PERSON;KELUARGA;saudara;Adi bin Hatim;PERSON;000339-004;"...im yang ditawan. Setelah tiba di Madinah, saudari Adi bin Hatim meminta belas kasihan Rasulullah , seraya berkata, ""Wahai Rasulullah, pelindungku...";553-557;1;0.55;
Abu Bakar;PERSON;KELUARGA;saudara;Yusuf;PERSON;000365-002;"...Aisyah menyarankan agar Nabi tidak hanya menunjuk Abu Bakar sebagai imam, supaya orang-orang tidak merasa bosan kepadanya. Tetapi beliau menolaknya, seraya bersabda, ""Kalian sama dengan saudara-saudara Yusuf. Suruh Abu Bakar agar dia menjadi imam bagi orang...";604-605;1;0.55;
Hilal bin Amir bin Sha'sha'ah;PERSON;KELUARGA;pasangan;Abdullah bin Jahsy;PERSON;000379-001;Dia berasal dari Bani Hilal bin Amir bin Sha'sha'ah, yang dijuluki Ummul Masakin (ibunda orang-orang miskin), karena kasih sayang dan kemurahan hatinya terhadap mereka. Sebelum itu dia adalah istri Abdullah bin Jahsy, yang mati syahid pada Perang Uhud, lalu dinikahi...;612;1;0.55;
Muhammad;PERSON;KELUARGA;pasangan;Abdullah bin Jahsy;PERSON;000379-001;...nya terhadap mereka. Sebelum itu dia adalah istri Abdullah bin Jahsy, yang mati syahid pada Perang Uhud, lalu dinikahi Rasulullah pada tahun 4 H. Namun dia meninggal dunia dua ata...;612;1;0.55;
Abu Bakar;PERSON;KELUARGA;pasangan;Aisyah;PERSON;000385-002;...yang bisa dibaca, mengapa beliau berbesan dengan Abu Bakar dan Umar, dengan menikahi Aisyah dan Hafshah, mengapa beliau menikahkan putri beli...;613-618;1;0.55;
Umar bin Al-Khaththab;PERSON;KELUARGA;pasangan;Aisyah;PERSON;000385-002;...aca, mengapa beliau berbesan dengan Abu Bakar dan Umar, dengan menikahi Aisyah dan Hafshah, mengapa beliau menikahkan putri beli...;613-618;1;0.55;
Hafshah;PERSON;KELUARGA;pasangan;Aisyah;PERSON;000385-002;...rbesan dengan Abu Bakar dan Umar, dengan menikahi Aisyah dan Hafshah, mengapa beliau menikahkan putri beliau, Fathimah...;613-618;1;0.55;
Ali bin Abu Thalib;PERSON;KELUARGA;pasangan;Aisyah;PERSON;000385-002;...rbesan dengan Abu Bakar dan Umar, dengan menikahi Aisyah dan Hafshah, mengapa beliau menikahkan putri beliau, Fathimah dengan Ali bin Abu Thalib, Ruqayah kemudian disusul Ummu Kultsum dengan Ust...;613-618;1;0.55;
Ummu Kultsum;PERSON;KELUARGA;pasangan;Aisyah;PERSON;000385-002;...rbesan dengan Abu Bakar dan Umar, dengan menikahi Aisyah dan Hafshah, mengapa beliau menikahkan putri beliau, Fathimah dengan Ali bin Abu Thalib, Ruqayah kemudian disusul Ummu Kultsum dengan Ustman bin Affan, mengisyaratkan bahwa bel...;613-618;1;0.55;
Utsman bin Affan;PERSON;KELUARGA;pasangan;Aisyah;PERSON;000385-002;...rbesan dengan Abu Bakar dan Umar, dengan menikahi Aisyah dan Hafshah, mengapa beliau menikahkan putri beliau, Fathimah dengan Ali bin Abu Thalib, Ruqayah kemudian disusul Ummu Kultsum dengan Ustman bin Affan, mengisyaratkan bahwa beliau ingin menjalin hubun...;613-618;1;0.55;
Muhammad;PERSON;KELUARGA;pasangan;Juwairiyah;PERSON;000385-003;...gi melancarkan permusuhan setelah beliau menikahi Juwairiyah dan Shafiyah Bahkan Juwairiyah merupakan wanita yang paling banyak mendatangkan barakah bagi kaumnya. Setelah dia dinikahi Rasulullah , para sahabat membebaskan 100 keluarga dari kaum...;613-618;1;0.55;
Muhammad;PERSON;KELUARGA;anak;Zainab;PERSON;000385-005;...mengenyahkan kepercayaan ini, Allah memerintahkan Rasulullah untuk menikahi putri bibi beliau, Zainab binti Jahsy, yang sebelumnya menjadi istri Zaid. Karena tidak ada kecocokan antara Zaid dan Zainab, maka Zaid ada niat untuk menceraikannya.;613-618;1;0.55;
Zaid bin Haritsah;PERSON;KELUARGA;anak;Zainab;PERSON;000385-005;...Zainab binti Jahsy, yang sebelumnya menjadi istri Zaid. Karena tidak ada kecocokan antara Zaid dan Zainab, maka Zaid ada niat untuk menceraikannya.;613-618;1;0.55;
Perang Fijar;EVENT;PRECEDES;;Hijrah;EVENT;;Perang Fijar (BAB: Perang Fijar) -> Hijrah (BAB: Hijrah ke Habasyah yang Pertama);87;1;1.0;Nasab & Kelahiran Nabi
Hijrah;EVENT;PRECEDES;;Baiat Aqabah;EVENT;;Hijrah (BAB: Hijrah ke Habasyah yang Pertama) -> Baiat Aqabah (BAB: BAIAT AQABAH PERTAMA);130;1;1.0;Konteks Arab Jahiliyah
Baiat Aqabah;EVENT;PRECEDES;;Baiat Aqabah Kubra;EVENT;;Baiat Aqabah (BAB: BAIAT AQABAH PERTAMA) -> Baiat Aqabah Kubra (BAB: BAIAT AQABAH KEDUA);198;1;1.0;Dakwah di Luar Makkah & Isra Mi'raj
Baiat Aqabah Kubra;EVENT;PRECEDES;;Perang Badr;EVENT;;Baiat Aqabah Kubra (BAB: BAIAT AQABAH KEDUA) -> Perang Badr (BAB: Satuan-satuan Pasukan Sebelum Perang Badr);203;1;1.0;Dakwah di Luar Makkah & Isra Mi'raj
Perang Badr;EVENT;PRECEDES;;Fathul Makkah;EVENT;;Perang Badr (BAB: Satuan-satuan Pasukan Sebelum Perang Badr) -> Fathul Makkah (BAB: Peringatan di Makkah);256;1;1.0;Perang Badr & Dampaknya
Fathul Makkah;EVENT;PRECEDES;;Perang Uhud;EVENT;;Fathul Makkah (BAB: Peringatan di Makkah) -> Perang Uhud (BAB: AKTIVITAS PASUKAN ANTARA PERANG BADR DAN PERANG UHUD);267;1;1.0;Perang Mu'tah & Penaklukan Makkah
Perang Uhud;EVENT;PRECEDES;;Perang Asafan;EVENT;;Perang Uhud (BAB: AKTIVITAS PASUKAN ANTARA PERANG BADR DAN PERANG UHUD) -> Perang Asafan (BAB: Perang As-Sawiq);305;1;1.0;Perang Uhud & Satuan Pasukan Pasca Uhud
Perang Asafan;EVENT;PRECEDES;;Perang Khandaq;EVENT;;Perang Asafan (BAB: Perang As-Sawiq) -> Perang Khandaq (BAB: Perang Burhan);315;1;1.0;Perang Uhud & Satuan Pasukan Pasca Uhud
Perang Khandaq;EVENT;PRECEDES;;Perang Bani Nadhir;EVENT;;Perang Khandaq (BAB: Perang Burhan) -> Perang Bani Nadhir (BAB: Perang Bani Nadhir);321;1;1.0;Perang Khandaq hingga Bani Mushthaliq
Perang Bani Nadhir;EVENT;PRECEDES;;Perang Bani Quraizhah;EVENT;;Perang Bani Nadhir (BAB: Perang Bani Nadhir) -> Perang Bani Quraizhah (BAB: PERANG BANI QURAIZHAH);382;1;1.0;Perang Uhud & Satuan Pasukan Pasca Uhud
Perang Bani Quraizhah;EVENT;PRECEDES;;Perjanjian Hudaibiyah;EVENT;;Perang Bani Quraizhah (BAB: PERANG BANI QURAIZHAH) -> Hudaibiyah (BAB: PERJANJIAN HUDAIBIYAH);405;1;1.0;Perang Khandaq hingga Bani Mushthaliq
